,NDPD1,NHAPD1,NIPD1,NRPD1,NDPD2,NHAPD2,NIPD2,NRPD2,HOCC1PD,HOCC2PD,NPPD1,NPPD2
0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,614,2414,1825,10,465,1369,926,603,455,11,10
2,33,624,2517,1962,31,469,1393,982,1194,893,33,31
3,71,635,2526,1994,50,434,1360,1016,1758,1277,71,50
4,95,671,2525,2004,64,465,1396,1061,2334,1678,95,64
5,118,625,2520,2085,74,409,1322,1044,2841,2013,118,74
6,108,608,2524,2153,69,446,1415,1136,3341,2390,108,69
7,141,581,2434,2083,75,480,1417,1133,3781,2795,141,75
8,178,587,2416,2060,90,466,1386,1123,4190,3171,178,90
9,137,639,2461,2090,108,487,1451,1189,4692,3550,137,108
10,174,637,2464,2128,113,490,1433,1144,5155,3927,174,113
11,167,589,2435,2128,98,456,1411,1197,5577,4285,167,98
12,200,592,2464,2193,114,441,1391,1196,5969,4612,200,114
13,191,595,2445,2138,110,459,1406,1217,6373,4961,191,110
14,213,657,2442,2110,118,465,1406,1243,6817,5308,213,118
15,219,613,2527,2247,136,449,1376,1202,7211,5621,219,136
16,214,641,2450,2178,118,483,1439,1227,7638,5986,214,118
17,227,633,2466,2188,131,433,1423,1296,8044,6288,227,131
18,230,632,2387,2105,136,431,1385,1250,8446,6583,230,136
19,215,589,2436,2221,142,446,1416,1262,8820,6887,215,142
20,225,557,2387,2190,146,428,1345,1211,9152,7169,225,146
21,205,620,2448,2165,139,457,1394,1220,9567,7487,205,139
22,216,607,2477,2238,150,444,1367,1224,9958,7781,216,150
23,210,591,2476,2251,136,493,1404,1208,10339,8138,210,136
24,239,592,2419,2183,138,467,1414,1257,10692,8467,239,138
25,255,653,2492,2201,136,454,1361,1205,11090,8785,255,136
26,224,603,2365,2117,125,453,1396,1240,11469,9113,224,125
27,259,612,2486,2222,115,450,1411,1261,11822,9448,259,115
28,228,625,2475,2220,151,487,1454,1285,12219,9784,228,151
29,213,618,2433,2166,126,484,1423,1245,12624,10142,213,126
30,210,657,2432,2146,138,422,1369,1248,13071,10426,210,138
31,224,586,2422,2226,131,437,1350,1223,13433,10732,224,131
32,252,640,2460,2204,139,450,1374,1231,13821,11043,252,139
33,240,647,2464,2183,158,466,1381,1244,14228,11351,240,158
34,244,575,2473,2286,116,473,1407,1266,14559,11708,244,116
35,231,644,2548,2285,140,469,1426,1274,14972,12037,231,140
36,256,599,2525,2297,148,498,1413,1249,15315,12387,256,148
37,246,572,2452,2253,147,491,1463,1278,15641,12731,246,147
38,262,619,2443,2195,152,476,1438,1307,15998,13055,262,152
39,224,617,2501,2283,137,462,1388,1215,16391,13380,224,137
40,223,654,2546,2271,134,509,1408,1226,16822,13755,223,134
41,226,591,2483,2254,142,452,1417,1312,17187,14065,226,142
42,253,615,2510,2304,147,439,1337,1228,17549,14357,253,147
43,186,605,2440,2199,149,460,1461,1345,17968,14668,186,149
44,228,634,2434,2192,143,439,1355,1208,18374,14964,228,143
45,272,651,2521,2251,131,441,1393,1276,18753,15274,272,131
46,231,632,2521,2293,151,475,1436,1295,19154,15598,231,151
47,247,679,2552,2249,148,483,1455,1302,19586,15933,247,148
48,195,562,2429,2249,137,519,1427,1212,19953,16315,195,137
49,249,650,2447,2191,138,470,1388,1262,20354,16647,249,138
50,243,649,2557,2277,125,451,1431,1298,20760,16973,243,125
51,261,675,2512,2202,140,486,1405,1254,21174,17319,261,140
52,237,616,2472,2249,142,463,1404,1268,21553,17640,237,142
53,245,609,2423,2243,140,442,1338,1227,21917,17942,245,140
54,243,612,2505,2275,139,485,1418,1245,22286,18288,243,139
55,234,605,2495,2283,152,435,1432,1308,22657,18571,234,152
56,228,585,2513,2305,139,466,1391,1239,23014,18898,228,139
57,225,603,2441,2238,129,499,1394,1219,23392,19268,225,129
58,235,618,2416,2186,137,478,1389,1215,23775,19609,235,137
59,246,641,2465,2187,128,449,1378,1284,24170,19930,246,128
60,232,647,2488,2221,154,465,1464,1332,24585,20241,232,154
61,228,664,2553,2338,148,508,1472,1306,25021,20601,228,148
62,214,630,2523,2278,130,450,1360,1240,25437,20921,214,130
63,212,644,2533,2228,154,471,1347,1182,25869,21238,212,154
64,263,626,2428,2195,142,484,1408,1246,26232,21580,263,142
65,248,572,2412,2283,152,494,1409,1251,26556,21922,248,152
66,229,633,2568,2325,150,454,1355,1239,26960,22226,229,150
67,204,572,2485,2276,136,500,1394,1234,27328,22590,204,136
68,250,622,2479,2252,131,444,1381,1259,27700,22903,250,131
69,252,618,2384,2146,157,498,1433,1260,28066,23244,252,157
70,219,599,2499,2312,151,484,1399,1289,28446,23577,219,151
71,219,600,2455,2224,154,451,1386,1262,28827,23874,219,154
72,194,656,2464,2191,152,479,1421,1299,29289,24201,194,152
73,238,607,2470,2240,140,469,1398,1249,29658,24530,238,140
74,224,637,2493,2255,148,461,1365,1208,30071,24843,224,148
75,223,591,2513,2308,139,433,1375,1265,30439,25137,223,139
76,221,588,2461,2272,110,471,1407,1266,30806,25498,221,110
77,241,646,2497,2221,148,453,1407,1269,31211,25803,241,148
78,230,646,2567,2299,119,482,1465,1322,31627,26166,230,119
79,249,636,2501,2249,154,464,1403,1265,32014,26476,249,154
80,231,586,2460,2271,167,448,1381,1297,32369,26757,231,167
81,241,629,2474,2260,119,465,1420,1299,32757,27103,241,119
82,248,594,2503,2287,127,446,1415,1282,33103,27422,248,127
83,242,603,2448,2241,137,455,1395,1245,33464,27740,242,137
84,230,588,2412,2197,150,455,1437,1319,33822,28045,230,150
85,213,634,2509,2228,161,460,1412,1242,34243,28344,213,161
86,261,611,2500,2242,169,465,1402,1252,34593,28640,261,169
87,211,645,2467,2194,116,436,1385,1241,35027,28960,211,116
88,252,573,2397,2218,122,452,1387,1264,35348,29290,252,122
89,227,600,2512,2305,136,415,1353,1264,35721,29569,227,136
90,221,620,2536,2322,130,442,1390,1276,36120,29881,221,130
91,235,610,2417,2174,153,493,1461,1261,36495,30221,235,153
92,211,659,2517,2255,128,463,1374,1227,36943,30556,211,128
93,235,641,2437,2153,144,476,1469,1303,37349,30888,235,144
94,218,628,2473,2234,138,510,1482,1280,37759,31260,218,138
95,224,604,2461,2254,125,453,1438,1311,38139,31588,224,125
96,234,643,2546,2307,145,476,1371,1226,38548,31919,234,145
97,231,623,2459,2228,153,494,1426,1237,38940,32260,231,153
98,253,624,2526,2297,136,442,1368,1244,39311,32566,253,136
99,229,619,2436,2199,127,478,1407,1241,39701,32917,229,127
100,235,594,2440,2225,144,475,1421,1271,40060,33248,235,144
101,247,589,2466,2241,152,456,1366,1248,40402,33552,247,152
102,214,630,2539,2267,166,464,1425,1341,40818,33850,214,166
103,232,627,2446,2242,145,471,1409,1261,41213,34176,232,145
104,243,671,2504,2207,127,465,1425,1263,41641,34514,243,127
105,255,633,2478,2244,139,445,1349,1215,42019,34820,255,139
106,235,620,2496,2259,139,497,1442,1253,42404,35178,235,139
107,246,602,2472,2252,147,471,1388,1233,42760,35502,246,147
108,227,608,2500,2271,159,438,1414,1320,43141,35781,227,159
109,219,662,2529,2254,155,477,1433,1270,43584,36103,219,155
110,224,596,2463,2263,121,447,1392,1286,43956,36429,224,121
111,224,613,2427,2176,130,456,1444,1312,44345,36755,224,130
112,241,618,2434,2170,136,455,1476,1322,44722,37074,241,136
113,225,583,2427,2237,153,504,1421,1278,45080,37425,225,153
114,231,590,2487,2290,158,492,1442,1274,45439,37759,231,158
115,243,585,2447,2228,147,428,1408,1314,45781,38040,243,147
116,211,597,2518,2317,153,448,1403,1260,46167,38335,211,153
117,226,612,2529,2297,134,438,1387,1301,46553,38639,226,134
118,239,644,2510,2271,129,467,1435,1268,46958,38977,239,129
119,227,626,2495,2270,132,438,1344,1224,47357,39283,227,132
120,240,600,2416,2208,153,448,1420,1296,47717,39578,240,153
121,222,600,2455,2255,134,428,1324,1250,48095,39872,222,134
122,240,627,2399,2153,128,472,1372,1223,48482,40216,240,128
123,219,602,2463,2218,120,454,1385,1225,48865,40550,219,120
124,226,654,2478,2197,140,479,1363,1210,49293,40889,226,140
125,246,640,2540,2285,154,487,1359,1206,49687,41222,246,154
126,245,615,2465,2253,129,455,1404,1250,50057,41548,245,129
127,237,597,2495,2322,128,446,1375,1286,50417,41866,237,128
128,220,614,2386,2166,140,426,1323,1188,50811,42152,220,140
129,232,614,2492,2268,127,441,1368,1256,51193,42466,232,127
130,288,575,2422,2247,136,470,1427,1242,51480,42800,288,136
131,213,614,2424,2203,159,472,1392,1244,51881,43113,213,159
132,224,574,2389,2149,143,474,1428,1283,52231,43444,224,143
133,234,631,2505,2265,135,489,1414,1234,52628,43798,234,135
134,228,637,2441,2127,141,443,1364,1242,53037,44100,228,141
135,225,596,2417,2182,155,431,1373,1245,53408,44376,225,155
136,242,625,2444,2179,138,445,1400,1266,53791,44683,242,138
137,208,592,2456,2250,141,419,1341,1257,54175,44961,208,141
138,218,597,2493,2254,148,489,1408,1242,54554,45302,218,148
139,209,640,2512,2231,141,491,1471,1276,54985,45652,209,141
140,231,587,2442,2260,150,514,1403,1220,55341,46016,231,150
141,216,570,2393,2221,139,430,1365,1244,55695,46307,216,139
142,257,610,2471,2259,142,482,1446,1279,56048,46647,257,142
143,265,569,2368,2211,167,500,1457,1279,56352,46980,265,167
144,223,610,2440,2213,143,454,1352,1210,56739,47291,223,143
145,238,598,2454,2226,134,433,1319,1207,57099,47590,238,134
146,221,618,2469,2200,134,416,1331,1232,57496,47872,221,134
147,227,605,2459,2221,121,422,1336,1245,57874,48173,227,121
148,240,605,2436,2231,140,457,1376,1221,58239,48490,240,140
149,230,622,2466,2215,132,454,1346,1216,58631,48812,230,132
150,224,641,2454,2198,140,484,1395,1220,59048,49156,224,140
151,220,617,2418,2181,119,483,1399,1261,59445,49520,220,119
152,223,631,2477,2203,150,469,1423,1263,59853,49839,223,150
153,233,620,2556,2320,136,425,1397,1274,60240,50128,233,136
154,239,598,2434,2220,165,439,1387,1261,60599,50402,239,165
155,231,615,2481,2232,149,480,1447,1291,60983,50733,231,149
156,226,617,2503,2286,138,447,1401,1260,61374,51042,226,138
157,254,642,2519,2258,150,453,1388,1251,61762,51345,254,150
158,226,635,2458,2205,141,483,1440,1281,62171,51687,226,141
159,243,601,2478,2276,153,490,1412,1221,62529,52024,243,153
160,255,635,2495,2223,140,466,1403,1272,62909,52350,255,140
161,199,617,2456,2213,159,484,1369,1198,63327,52675,199,159
162,235,596,2435,2210,149,489,1432,1264,63688,53015,235,149
163,240,647,2497,2242,148,483,1422,1264,64095,53350,240,148
164,211,626,2493,2243,130,483,1380,1249,64510,53703,211,130
165,237,593,2482,2276,144,455,1382,1245,64866,54014,237,144
166,244,617,2386,2167,124,462,1407,1287,65239,54352,244,124
167,248,635,2464,2196,152,439,1382,1254,65626,54639,248,152
168,237,583,2455,2291,133,460,1398,1256,65972,54966,237,133
169,237,623,2561,2303,142,467,1384,1210,66358,55291,237,142
170,226,600,2397,2166,131,450,1421,1302,66732,55610,226,131
171,239,617,2409,2208,149,467,1369,1225,67110,55928,239,149
172,231,622,2429,2181,124,464,1365,1180,67501,56268,231,124
173,233,591,2353,2155,145,420,1390,1269,67859,56543,233,145
174,214,600,2363,2142,149,463,1420,1307,68245,56857,214,149
175,245,593,2479,2269,128,471,1465,1307,68593,57200,245,128
176,226,600,2473,2244,151,446,1386,1278,68967,57495,226,151
177,213,611,2430,2175,135,493,1466,1311,69365,57853,213,135
178,224,626,2471,2225,153,459,1407,1251,69767,58159,224,153
179,230,619,2490,2246,138,436,1379,1295,70156,58457,230,138
180,230,590,2465,2245,140,463,1452,1292,70516,58780,230,140
181,234,629,2577,2333,139,477,1427,1245,70911,59118,234,139
182,216,604,2482,2241,126,456,1393,1249,71299,59448,216,126
183,241,594,2436,2215,141,467,1377,1217,71652,59774,241,141
184,222,621,2477,2214,151,472,1392,1245,72051,60095,222,151
185,246,658,2521,2249,134,452,1364,1221,72463,60413,246,134
186,205,651,2494,2250,150,495,1412,1260,72909,60758,205,150
187,249,655,2625,2353,144,459,1377,1232,73315,61073,249,144
188,264,586,2564,2368,150,472,1428,1276,73637,61395,264,150
189,224,606,2467,2225,147,484,1405,1276,74019,61732,224,147
190,269,599,2399,2215,146,470,1388,1287,74349,62056,269,146
191,248,606,2476,2251,141,492,1400,1227,74707,62407,248,141
192,239,590,2455,2242,130,498,1368,1200,75058,62775,239,130
193,206,644,2531,2296,134,430,1330,1229,75496,63071,206,134
194,237,587,2449,2259,139,417,1363,1258,75846,63349,237,139
195,217,585,2399,2175,134,458,1293,1169,76214,63673,217,134
196,226,634,2502,2247,136,489,1418,1254,76622,64026,226,136
197,248,619,2458,2203,150,454,1419,1274,76993,64330,248,150
198,213,629,2488,2220,132,444,1341,1241,77409,64642,213,132
199,254,614,2409,2178,122,508,1445,1279,77769,65028,254,122
200,247,629,2489,2241,167,468,1372,1238,78151,65329,247,167
201,206,586,2466,2259,148,472,1438,1254,78531,65653,206,148
202,280,622,2473,2234,134,436,1408,1288,78873,65955,280,134
203,247,607,2426,2193,139,485,1413,1256,79233,66301,247,139
204,237,640,2463,2206,138,452,1356,1208,79636,66615,237,138
205,201,556,2355,2171,129,484,1391,1243,79991,66970,201,129
206,233,581,2470,2257,166,502,1425,1262,80339,67306,233,166
207,201,612,2519,2265,162,461,1418,1285,80750,67605,201,162
208,229,596,2417,2226,131,469,1423,1265,81117,67943,229,131
209,249,594,2404,2172,153,492,1399,1226,81462,68282,249,153
210,211,597,2496,2229,164,492,1411,1263,81848,68610,211,164
211,212,637,2501,2241,145,435,1356,1286,82273,68900,212,145
212,252,600,2432,2209,139,468,1374,1223,82621,69229,252,139
213,242,616,2471,2226,117,449,1389,1275,82995,69561,242,117
214,222,650,2523,2284,130,444,1362,1250,83423,69875,222,130
215,231,640,2499,2252,160,468,1342,1191,83832,70183,231,160
216,235,619,2466,2209,117,456,1400,1314,84216,70522,235,117
217,228,591,2419,2216,143,452,1394,1266,84579,70831,228,143
218,248,627,2504,2263,131,483,1401,1253,84958,71183,248,131
219,254,620,2478,2230,154,510,1435,1232,85324,71539,254,154
220,243,568,2384,2177,128,459,1338,1224,85649,71870,243,128
221,206,644,2514,2254,129,461,1410,1266,86087,72202,206,129
222,217,651,2437,2181,129,461,1420,1277,86521,72534,217,129
223,219,580,2438,2259,144,494,1394,1224,86882,72884,219,144
224,231,617,2419,2176,135,469,1351,1194,87268,73218,231,135
225,235,587,2494,2298,122,454,1393,1259,87620,73550,235,122
226,262,618,2521,2259,131,432,1336,1243,87976,73851,262,131
227,251,546,2459,2277,146,448,1367,1248,88271,74153,251,146
228,220,637,2448,2189,125,436,1347,1237,88688,74464,220,125
229,210,625,2533,2278,156,453,1367,1234,89103,74761,210,156
230,233,588,2432,2249,142,509,1464,1266,89458,75128,233,142
231,223,623,2454,2215,149,475,1403,1254,89858,75454,223,149
232,234,589,2422,2210,151,482,1417,1240,90213,75785,234,151
233,268,614,2461,2241,123,472,1425,1264,90559,76134,268,123
234,244,578,2487,2264,144,444,1402,1281,90893,76434,244,144
235,243,611,2443,2226,145,512,1458,1253,91261,76801,243,145
236,208,617,2516,2274,134,475,1394,1266,91670,77142,208,134
237,251,610,2442,2168,137,452,1410,1312,92029,77457,251,137
238,211,605,2405,2197,147,493,1461,1308,92423,77803,211,147
239,222,582,2450,2203,152,483,1411,1253,92783,78134,222,152
240,236,613,2411,2141,141,481,1428,1274,93160,78474,236,141
241,229,630,2543,2291,152,466,1411,1302,93561,78788,229,152
242,228,598,2412,2207,137,462,1402,1271,93931,79113,228,137
243,255,620,2410,2132,130,441,1371,1262,94296,79424,255,130
244,233,571,2387,2166,135,426,1391,1286,94634,79715,233,135
245,233,588,2512,2315,147,451,1353,1218,94989,80019,233,147
246,237,574,2415,2218,125,462,1433,1288,95326,80356,237,125
247,253,591,2440,2228,147,511,1460,1291,95664,80720,253,147
248,233,635,2531,2256,139,420,1327,1241,96066,81001,233,139
249,222,668,2514,2259,154,492,1379,1196,96512,81339,222,154
250,197,586,2506,2291,131,462,1347,1210,96901,81670,197,131
251,244,596,2477,2277,151,483,1428,1285,97253,82002,244,151
252,238,587,2450,2264,171,457,1367,1213,97602,82288,238,171
253,252,679,2597,2304,162,459,1477,1312,98029,82585,252,162
254,249,621,2473,2247,124,493,1437,1262,98401,82954,249,124
255,228,638,2433,2173,125,503,1412,1256,98811,83332,228,125
256,214,600,2441,2282,143,526,1437,1241,99197,83715,214,143
257,243,635,2396,2127,139,462,1432,1302,99589,84038,243,139
258,250,609,2406,2159,157,465,1387,1257,99948,84346,250,157
259,205,646,2523,2235,147,503,1478,1331,100389,84702,205,147
260,227,600,2441,2240,139,471,1436,1278,100762,85034,227,139
261,228,631,2439,2220,142,505,1420,1269,101165,85397,228,142
262,212,655,2487,2210,156,489,1424,1285,101608,85730,212,156
263,273,600,2490,2313,139,467,1431,1297,101935,86058,273,139
264,225,573,2376,2194,144,448,1334,1214,102283,86362,225,144
265,240,620,2518,2262,150,475,1412,1268,102663,86687,240,150
266,223,600,2421,2204,113,458,1329,1194,103040,87032,223,113
267,220,585,2456,2251,152,458,1397,1265,103405,87338,220,152
268,223,629,2531,2259,145,445,1396,1299,103811,87638,223,145
269,223,568,2413,2220,130,437,1433,1340,104156,87945,223,130
270,247,544,2342,2154,156,482,1452,1286,104453,88271,247,156
271,227,593,2417,2178,150,442,1403,1277,104819,88563,227,150
272,216,565,2427,2248,141,458,1383,1237,105168,88880,216,141
273,247,589,2374,2148,138,435,1314,1213,105510,89177,247,138
274,232,601,2506,2269,142,451,1367,1242,105879,89486,232,142
275,198,636,2473,2196,127,457,1392,1248,106317,89816,198,127
276,209,663,2492,2189,139,510,1430,1245,106771,90187,209,139
277,225,600,2481,2260,143,492,1464,1292,107146,90536,225,143
278,246,611,2455,2200,172,424,1337,1220,107511,90788,246,172
279,224,581,2394,2200,128,472,1391,1256,107868,91132,224,128
280,241,620,2441,2189,158,434,1403,1291,108247,91408,241,158
281,235,594,2410,2173,126,469,1446,1289,108606,91751,235,126
282,223,590,2434,2189,143,420,1341,1209,108973,92028,223,143
283,231,590,2482,2283,161,466,1417,1248,109332,92333,231,161
284,223,595,2392,2147,125,484,1448,1249,109704,92692,223,125
285,211,574,2436,2235,143,475,1387,1216,110067,93024,211,143
286,240,630,2435,2205,125,452,1435,1315,110457,93351,240,125
287,243,601,2452,2222,161,491,1432,1273,110815,93681,243,161
288,219,569,2458,2292,136,444,1405,1300,111165,93989,219,136
289,203,642,2468,2188,140,434,1375,1271,111604,94283,203,140
290,193,619,2489,2271,116,484,1393,1242,112030,94651,193,116
291,209,589,2397,2185,137,483,1380,1230,112410,94997,209,137
292,243,604,2492,2276,155,456,1376,1245,112771,95298,243,155
293,230,655,2444,2168,142,476,1430,1296,113196,95632,230,142
294,233,636,2489,2216,157,448,1358,1226,113599,95923,233,157
295,213,603,2466,2265,132,469,1429,1250,113989,96260,213,132
296,244,635,2423,2164,119,437,1350,1215,114380,96578,244,119
297,240,611,2525,2272,146,476,1430,1304,114751,96908,240,146
298,231,591,2407,2169,136,451,1429,1295,115111,97223,231,136
299,228,617,2420,2198,142,450,1355,1236,115500,97531,228,142
300,241,653,2506,2235,137,485,1455,1282,115912,97879,241,137
301,218,608,2401,2164,140,466,1369,1253,116302,98205,218,140
302,253,593,2355,2157,127,440,1358,1225,116642,98518,253,127
303,239,611,2469,2254,155,490,1372,1195,117014,98853,239,155
304,237,617,2417,2189,139,449,1356,1228,117394,99163,237,139
305,219,636,2445,2208,164,489,1461,1283,117811,99488,219,164
306,232,646,2527,2246,144,433,1428,1324,118225,99777,232,144
307,262,582,2455,2293,138,482,1404,1224,118545,100121,262,138
308,241,612,2493,2267,130,473,1387,1251,118916,100464,241,130
309,240,559,2508,2291,140,471,1357,1191,119235,100795,240,140
310,242,656,2481,2228,128,453,1434,1317,119649,101120,242,128
311,226,636,2437,2177,125,449,1386,1264,120059,101444,226,125
312,242,597,2440,2244,143,452,1365,1219,120414,101753,242,143
313,228,607,2466,2221,152,439,1331,1224,120793,102040,228,152
314,228,596,2498,2315,142,432,1377,1244,121161,102330,228,142
315,217,631,2440,2211,165,477,1377,1220,121575,102642,217,165
316,241,599,2462,2249,140,458,1361,1236,121933,102960,241,140
317,253,633,2507,2248,133,496,1479,1290,122313,103323,253,133
318,242,617,2490,2252,151,454,1402,1274,122688,103626,242,151
319,223,610,2479,2272,141,481,1393,1218,123075,103966,223,141
320,242,619,2429,2192,143,468,1415,1277,123452,104291,242,143
321,212,605,2416,2192,137,479,1428,1279,123845,104633,212,137
322,222,621,2567,2314,163,428,1355,1254,124244,104898,222,163
323,237,630,2443,2188,115,445,1424,1331,124637,105228,237,115
324,214,626,2445,2174,134,450,1359,1221,125049,105544,214,134
325,219,622,2554,2325,134,492,1444,1263,125452,105902,219,134
326,217,591,2337,2132,133,432,1341,1262,125826,106201,217,133
327,220,586,2492,2313,142,440,1349,1193,126192,106499,220,142
328,225,648,2472,2218,119,463,1417,1260,126615,106843,225,119
329,221,625,2471,2223,115,479,1432,1265,127019,107207,221,115
330,237,638,2524,2262,154,445,1327,1195,127420,107498,237,154
331,227,632,2564,2284,132,443,1352,1222,127825,107809,227,132
332,243,615,2503,2278,161,444,1360,1254,128197,108092,243,161
333,221,594,2399,2219,153,472,1411,1254,128570,108411,221,153
334,230,635,2451,2185,118,467,1398,1242,128975,108760,230,118
335,238,594,2407,2202,137,421,1423,1325,129331,109044,238,137
336,197,613,2451,2206,141,452,1451,1296,129747,109355,197,141
337,249,593,2349,2116,136,452,1422,1295,130091,109671,249,136
338,230,647,2435,2181,150,475,1408,1263,130508,109996,230,150
339,217,615,2421,2222,129,458,1432,1289,130906,110325,217,129
340,258,623,2491,2248,134,493,1455,1271,131271,110684,258,134
341,242,607,2523,2286,147,430,1353,1250,131636,110967,242,147
342,249,626,2494,2216,128,445,1388,1252,132013,111284,249,128
343,213,617,2490,2245,164,472,1454,1310,132417,111592,213,164
344,237,617,2442,2209,135,453,1380,1269,132797,111910,237,135
345,225,622,2477,2265,134,444,1380,1258,133194,112220,225,134
346,252,620,2498,2274,143,450,1387,1230,133562,112527,252,143
347,243,584,2392,2211,145,455,1433,1290,133903,112837,243,145
348,224,569,2408,2240,143,462,1365,1232,134248,113156,224,143
349,279,637,2411,2142,139,442,1381,1253,134606,113459,279,139
350,234,595,2455,2272,146,451,1387,1244,134967,113764,234,146
351,237,657,2479,2195,154,441,1339,1213,135387,114051,237,154
352,242,609,2488,2249,135,463,1378,1228,135754,114379,242,135
353,237,631,2499,2263,120,467,1432,1271,136148,114726,237,120
354,210,629,2392,2152,131,487,1405,1248,136567,115082,210,131
355,231,604,2553,2360,140,481,1417,1278,136940,115423,231,140
356,229,602,2512,2297,141,438,1335,1196,137313,115720,229,141
357,235,646,2508,2233,155,462,1427,1268,137724,116027,235,155
358,250,633,2380,2168,143,444,1345,1231,138107,116328,250,143
359,199,597,2472,2257,120,484,1416,1268,138505,116692,199,120
360,245,640,2444,2225,133,464,1436,1297,138900,117023,245,133
361,253,561,2402,2224,118,454,1403,1280,139208,117359,253,118
362,233,593,2491,2275,151,494,1419,1252,139568,117702,233,151
363,230,582,2449,2205,154,455,1348,1218,139920,118003,230,154
364,239,613,2421,2185,145,456,1333,1212,140294,118314,239,145
365,242,610,2442,2202,121,453,1373,1230,140662,118646,242,121
366,229,619,2474,2217,124,453,1309,1176,141052,118975,229,124
367,252,624,2582,2330,135,455,1371,1272,141424,119295,252,135
368,235,593,2393,2167,132,466,1417,1294,141782,119629,235,132
369,239,566,2461,2263,139,471,1374,1219,142109,119961,239,139
370,239,549,2470,2288,137,470,1394,1259,142419,120294,239,137
371,212,607,2467,2246,137,491,1389,1194,142814,120648,212,137
372,230,634,2477,2214,145,463,1405,1271,143218,120966,230,145
373,222,605,2467,2202,145,490,1458,1294,143601,121311,222,145
374,240,628,2541,2284,140,458,1390,1245,143989,121629,240,140
375,198,594,2467,2262,135,458,1378,1270,144385,121952,198,135
376,254,616,2400,2162,151,499,1441,1256,144747,122300,254,151
377,227,661,2543,2231,155,492,1462,1317,145181,122637,227,155
378,250,600,2442,2201,141,449,1367,1222,145531,122945,250,141
379,226,604,2493,2282,148,481,1417,1281,145909,123278,226,148
380,234,613,2518,2269,149,467,1408,1278,146288,123596,234,149
381,231,641,2491,2209,155,430,1341,1221,146698,123871,231,155
382,246,607,2410,2202,125,469,1337,1187,147059,124215,246,125
383,227,627,2423,2196,123,471,1410,1252,147459,124563,227,123
384,250,592,2430,2231,148,470,1421,1284,147801,124885,250,148
385,231,588,2503,2255,145,440,1352,1247,148158,125180,231,145
386,216,626,2523,2290,133,457,1460,1355,148568,125504,216,133
387,230,648,2535,2269,123,502,1467,1291,148986,125883,230,123
388,218,688,2565,2253,145,447,1375,1291,149456,126185,218,145
389,226,618,2461,2226,153,448,1412,1309,149848,126480,226,153
390,233,627,2519,2289,134,514,1439,1217,150242,126860,233,134
391,240,600,2485,2267,150,446,1393,1241,150602,127156,240,150
392,250,608,2468,2255,137,454,1350,1231,150960,127473,250,137
393,228,578,2422,2236,139,508,1501,1307,151310,127842,228,139
394,204,627,2535,2302,124,437,1391,1270,151733,128155,204,124
395,210,626,2481,2248,157,441,1389,1276,152149,128439,210,157
396,238,676,2566,2285,127,460,1396,1245,152587,128772,238,127
397,237,623,2405,2165,136,477,1452,1283,152973,129113,237,136
398,224,618,2477,2253,157,464,1385,1266,153367,129420,224,157
399,234,619,2449,2175,160,424,1388,1294,153752,129684,234,160
400,252,617,2492,2229,137,423,1387,1273,154117,129970,252,137
401,213,625,2454,2234,135,471,1390,1257,154529,130306,213,135
402,240,585,2471,2262,122,497,1407,1238,154874,130681,240,122
403,215,682,2551,2233,143,477,1426,1275,155341,131015,215,143
404,242,631,2407,2190,161,430,1397,1276,155730,131284,242,161
405,249,644,2558,2301,134,486,1431,1254,156125,131636,249,134
406,223,628,2416,2181,149,489,1434,1245,156530,131976,223,149
407,250,622,2458,2274,132,465,1421,1286,156902,132309,250,132
408,239,593,2394,2192,133,458,1449,1322,157256,132634,239,133
409,241,621,2382,2166,141,482,1453,1286,157636,132975,241,141
410,251,633,2389,2141,127,454,1371,1207,158018,133302,251,127
411,246,641,2477,2250,147,458,1423,1309,158413,133613,246,147
412,237,627,2524,2314,146,472,1433,1246,158803,133939,237,146
413,237,594,2414,2242,139,467,1373,1253,159160,134267,237,139
414,248,575,2404,2167,146,443,1387,1253,159487,134564,248,146
415,260,604,2465,2253,142,481,1398,1255,159831,134903,260,142
416,213,641,2480,2235,149,474,1425,1285,160259,135228,213,149
417,210,620,2499,2250,144,488,1417,1269,160669,135572,210,144
418,211,639,2502,2250,133,457,1423,1248,161097,135896,211,133
419,210,569,2398,2222,161,455,1373,1245,161456,136190,210,161
420,222,631,2461,2203,146,468,1474,1336,161865,136512,222,146
421,220,634,2494,2282,157,489,1452,1283,162279,136844,220,157
422,227,614,2384,2105,140,472,1409,1271,162666,137176,227,140
423,238,610,2517,2269,142,470,1360,1262,163038,137504,238,142
424,226,615,2445,2233,157,492,1417,1255,163427,137839,226,157
425,252,607,2500,2276,145,463,1387,1248,163782,138157,252,145
426,240,605,2485,2249,124,464,1385,1244,164147,138497,240,124
427,241,561,2479,2278,142,455,1414,1281,164467,138810,241,142
428,243,617,2500,2261,126,464,1404,1249,164841,139148,243,126
429,219,647,2503,2219,126,465,1457,1322,165269,139487,219,126
430,238,618,2493,2232,142,472,1401,1238,165649,139817,238,142
431,233,579,2395,2183,156,453,1375,1224,165995,140114,233,156
432,224,599,2472,2221,137,466,1391,1243,166370,140443,224,137
433,217,623,2498,2295,143,474,1410,1263,166776,140774,217,143
434,218,605,2415,2174,127,476,1449,1316,167163,141123,218,127
