,NDPD1,NHAPD1,NIPD1,NRPD1,NDPD2,NHAPD2,NIPD2,NRPD2,HOCC1PD,HOCC2PD,NPPD1,NPPD2
135,237,580,2440,2237,147,482,1458,1279,53453,44647,237,147
136,222,635,2535,2307,140,477,1398,1267,53866,44984,222,140
137,246,617,2487,2255,127,432,1352,1257,54237,45289,246,127
138,223,641,2585,2335,145,488,1382,1249,54655,45632,223,145
139,249,584,2439,2263,133,411,1321,1212,54990,45910,249,133
140,233,653,2452,2164,147,475,1407,1250,55410,46238,233,147
141,259,589,2433,2232,144,459,1351,1197,55740,46553,259,144
142,203,613,2419,2205,130,448,1338,1235,56150,46871,203,130
143,232,590,2385,2174,125,488,1441,1307,56508,47234,232,125
144,216,604,2403,2207,141,454,1387,1264,56896,47547,216,141
145,232,672,2473,2134,145,474,1373,1212,57336,47876,232,145
146,216,606,2417,2189,132,476,1378,1214,57726,48220,216,132
147,239,608,2476,2225,142,437,1335,1219,58095,48515,239,142
148,214,640,2514,2272,146,494,1469,1288,58521,48863,214,146
149,251,589,2397,2201,135,470,1403,1272,58859,49198,251,135
150,252,622,2412,2186,139,433,1338,1236,59229,49492,252,139
151,226,621,2551,2295,141,471,1377,1216,59624,49822,226,141
152,249,616,2462,2234,146,440,1334,1206,59991,50116,249,146
153,219,613,2445,2188,154,460,1432,1283,60385,50422,219,154
154,244,606,2428,2205,147,474,1391,1274,60747,50749,244,147
155,208,628,2487,2235,150,448,1335,1244,61167,51047,208,150
156,253,623,2619,2353,143,443,1378,1255,61537,51347,253,143
157,252,603,2452,2253,129,450,1459,1319,61888,51668,252,129
158,234,641,2466,2238,130,487,1386,1253,62295,52025,234,130
159,208,637,2435,2173,142,467,1428,1301,62724,52350,208,142
160,237,635,2415,2149,124,465,1349,1211,63122,52691,237,124
161,227,595,2461,2263,148,468,1348,1216,63490,53011,227,148
162,242,602,2478,2277,145,465,1356,1203,63850,53331,242,145
163,230,637,2522,2257,160,457,1400,1271,64257,53628,230,160
164,252,581,2461,2281,146,466,1448,1297,64586,53948,252,146
165,220,600,2490,2316,128,484,1462,1293,64966,54304,220,128
166,213,620,2453,2212,145,428,1356,1223,65373,54587,213,145
167,242,601,2483,2249,157,475,1438,1298,65732,54905,242,157
168,232,624,2444,2184,130,451,1388,1231,66124,55226,232,130
169,217,585,2422,2243,138,471,1401,1221,66492,55559,217,138
170,228,614,2449,2227,162,459,1427,1273,66878,55856,228,162
171,261,600,2430,2209,141,461,1390,1241,67217,56176,261,141
172,241,588,2482,2264,146,508,1412,1232,67564,56538,241,146
173,233,609,2473,2272,142,497,1445,1260,67940,56893,233,142
174,203,645,2508,2229,124,496,1426,1250,68382,57265,203,124
175,217,576,2390,2188,112,467,1387,1288,68741,57620,217,112
176,216,619,2495,2247,142,436,1407,1283,69144,57914,216,142
177,232,629,2454,2214,131,466,1395,1239,69541,58249,232,131
178,239,641,2454,2195,150,464,1420,1294,69943,58563,239,150
179,210,565,2486,2331,128,442,1346,1246,70298,58877,210,128
180,219,595,2398,2195,128,453,1343,1211,70674,59202,219,128
181,229,598,2398,2180,139,470,1403,1231,71043,59533,229,139
182,238,618,2491,2251,139,455,1384,1265,71423,59849,238,139
183,222,589,2430,2198,147,475,1358,1217,71790,60177,222,147
184,207,612,2477,2226,127,453,1358,1225,72195,60503,207,127
185,232,629,2498,2216,143,487,1448,1257,72592,60847,232,143
186,231,620,2426,2217,149,437,1362,1271,72981,61135,231,149
187,210,613,2456,2220,122,473,1421,1261,73384,61486,210,122
188,236,567,2403,2193,152,480,1421,1296,73715,61814,236,152
189,247,645,2493,2216,172,469,1453,1323,74113,62111,247,172
190,212,573,2384,2190,154,414,1325,1258,74474,62371,212,154
191,231,589,2484,2265,142,439,1387,1262,74832,62668,231,142
192,223,596,2408,2185,129,447,1471,1328,75205,62986,223,129
193,234,632,2491,2256,118,501,1431,1278,75603,63369,234,118
194,227,593,2428,2215,152,463,1423,1277,75969,63680,227,152
195,224,611,2536,2285,143,473,1443,1270,76356,64010,224,143
196,202,563,2386,2222,146,484,1400,1225,76717,64348,202,146
197,245,624,2475,2197,139,471,1451,1275,77096,64680,245,139
198,228,597,2520,2292,152,456,1344,1205,77465,64984,228,152
199,224,592,2502,2311,117,451,1378,1263,77833,65318,224,117
200,224,640,2495,2228,153,442,1411,1280,78249,65607,224,153
201,227,641,2486,2204,142,490,1375,1200,78663,65955,227,142
202,236,661,2490,2201,161,465,1395,1280,79088,66259,236,161
203,229,583,2387,2209,119,441,1344,1237,79442,66581,229,119
204,255,644,2485,2207,145,482,1412,1241,79831,66918,255,145
205,194,626,2415,2160,139,488,1381,1202,80263,67267,194,139
206,234,655,2496,2227,141,457,1399,1255,80684,67583,234,141
207,257,580,2428,2284,142,470,1363,1222,81007,67911,257,142
208,232,632,2461,2202,145,434,1346,1228,81407,68200,232,145
209,242,629,2478,2254,142,481,1440,1265,81794,68539,242,142
210,222,573,2427,2232,134,427,1308,1233,82145,68832,222,134
211,244,633,2481,2254,167,468,1363,1184,82534,69133,244,167
212,249,644,2496,2248,127,451,1344,1187,82929,69457,249,127
213,249,599,2483,2217,121,446,1415,1305,83279,69782,249,121
214,258,613,2491,2253,141,441,1395,1285,83634,70082,258,141
215,191,613,2486,2279,125,449,1412,1300,84056,70406,191,125
216,228,604,2497,2280,148,456,1383,1235,84432,70714,228,148
217,249,643,2484,2215,149,454,1394,1265,84826,71019,249,149
218,227,546,2378,2209,135,449,1373,1265,85145,71333,227,135
219,234,636,2528,2289,164,434,1405,1298,85547,71603,234,164
220,243,633,2528,2266,136,460,1367,1226,85937,71927,243,136
221,250,574,2382,2175,117,458,1373,1191,86261,72268,250,117
222,240,601,2415,2228,137,477,1419,1230,86622,72608,240,137
223,222,612,2468,2237,130,434,1357,1215,87012,72912,222,130
224,213,607,2485,2249,148,468,1375,1197,87406,73232,213,148
225,232,626,2488,2255,141,468,1423,1306,87800,73559,232,141
226,203,596,2333,2099,146,461,1451,1307,88193,73874,203,146
227,252,597,2496,2279,135,446,1384,1263,88538,74185,252,135
228,233,607,2469,2250,134,463,1402,1281,88912,74514,233,134
229,247,633,2448,2223,130,449,1385,1254,89298,74833,247,130
230,233,632,2486,2234,134,460,1425,1273,89697,75159,233,134
231,222,634,2565,2315,163,468,1407,1276,90109,75464,222,163
232,269,600,2511,2293,152,491,1433,1245,90440,75803,269,152
233,220,666,2558,2240,136,484,1444,1276,90886,76151,220,136
234,212,599,2411,2209,138,497,1407,1255,91273,76510,212,138
235,230,636,2536,2262,144,452,1319,1215,91679,76818,230,144
236,207,623,2515,2264,126,471,1363,1194,92095,77163,207,126
237,265,636,2532,2259,159,436,1342,1198,92466,77440,265,159
238,245,606,2467,2237,151,459,1405,1262,92827,77748,245,151
239,255,642,2452,2197,139,482,1429,1274,93214,78091,255,139
240,240,633,2454,2218,142,478,1432,1249,93607,78427,240,142
241,252,628,2445,2236,132,485,1458,1325,93983,78780,252,132
242,241,608,2523,2289,156,451,1374,1264,94350,79075,241,156
243,207,636,2556,2303,159,478,1418,1288,94779,79394,207,159
244,238,590,2445,2185,149,450,1433,1278,95131,79695,238,149
245,251,573,2397,2206,142,453,1412,1298,95453,80006,251,142
246,224,586,2418,2218,152,454,1411,1302,95815,80308,224,152
247,250,590,2454,2243,142,479,1393,1219,96155,80645,250,142
248,251,574,2418,2215,148,448,1311,1196,96478,80945,251,148
249,233,643,2537,2281,155,442,1381,1264,96888,81232,233,155
250,207,655,2488,2206,136,490,1392,1223,97336,81586,207,136
251,243,636,2521,2243,133,434,1384,1275,97729,81887,243,133
252,215,645,2452,2194,162,472,1409,1279,98159,82197,215,162
253,232,636,2583,2310,125,464,1430,1273,98563,82536,232,125
254,236,589,2506,2346,166,488,1428,1270,98916,82858,236,166
255,243,618,2582,2349,125,442,1383,1250,99291,83175,243,125
256,233,583,2363,2190,128,478,1429,1281,99641,83525,233,128
257,261,627,2510,2275,155,464,1380,1241,100007,83834,261,155
258,235,615,2520,2255,156,463,1362,1213,100387,84141,235,156
259,220,633,2521,2285,154,460,1442,1275,100800,84447,220,154
260,217,613,2515,2293,147,456,1375,1241,101196,84756,217,147
261,222,644,2498,2243,127,435,1379,1261,101618,85064,222,127
262,255,606,2467,2280,121,463,1361,1209,101969,85406,255,121
263,225,631,2478,2263,136,445,1395,1260,102375,85715,225,136
264,252,628,2407,2177,124,503,1413,1271,102751,86094,252,124
265,239,572,2440,2255,131,455,1387,1240,103084,86418,239,131
266,218,626,2520,2275,155,474,1370,1244,103492,86737,218,155
267,236,599,2420,2211,125,467,1384,1233,103855,87079,236,125
268,244,622,2437,2200,147,472,1422,1268,104233,87404,244,147
269,218,622,2470,2217,147,493,1397,1231,104637,87750,218,147
270,235,611,2433,2193,159,525,1456,1229,105013,88116,235,159
271,218,574,2541,2342,129,463,1444,1272,105369,88450,218,129
272,202,595,2428,2182,140,451,1375,1262,105762,88761,202,140
273,218,620,2445,2177,137,458,1384,1242,106164,89082,218,137
274,228,587,2403,2172,139,462,1387,1270,106523,89405,228,139
275,246,619,2426,2192,147,482,1435,1284,106896,89740,246,147
276,243,606,2538,2300,151,474,1343,1194,107259,90063,243,151
277,221,584,2492,2295,139,482,1406,1280,107622,90406,221,139
278,223,573,2438,2254,131,444,1401,1284,107972,90719,223,131
279,244,620,2459,2176,154,445,1353,1247,108348,91010,244,154
280,250,584,2400,2196,122,444,1371,1230,108682,91332,250,122
281,220,632,2543,2279,154,483,1376,1200,109094,91661,220,154
282,240,586,2386,2199,143,430,1358,1241,109440,91948,240,143
283,251,652,2468,2170,140,478,1426,1275,109841,92286,251,140
284,215,608,2484,2245,149,462,1373,1251,110234,92599,215,149
285,218,652,2498,2213,134,462,1368,1218,110668,92927,218,134
286,236,599,2495,2253,146,465,1457,1322,111031,93246,236,146
287,230,619,2457,2210,140,468,1382,1259,111420,93574,230,140
288,238,627,2505,2283,134,447,1419,1277,111809,93887,238,134
289,256,619,2521,2294,145,441,1406,1287,112172,94183,256,145
290,225,644,2539,2277,160,415,1355,1253,112591,94438,225,160
291,252,629,2431,2173,138,461,1378,1228,112968,94761,252,138
292,235,587,2463,2274,138,464,1397,1232,113320,95087,235,138
293,235,637,2492,2235,160,459,1383,1210,113722,95386,235,160
294,258,576,2427,2226,161,473,1430,1281,114040,95698,258,161
295,225,583,2356,2152,127,436,1382,1266,114398,96007,225,127
296,251,653,2581,2291,140,465,1430,1272,114800,96332,251,140
297,227,603,2449,2228,125,472,1403,1251,115176,96679,227,125
298,216,617,2513,2268,128,440,1362,1250,115577,96991,216,128
299,220,601,2475,2268,147,469,1400,1263,115958,97313,220,147
300,204,623,2495,2259,138,482,1467,1295,116377,97657,204,138
301,227,585,2400,2200,143,467,1449,1332,116735,97981,227,143
302,243,614,2512,2291,140,467,1401,1231,117106,98308,243,140
303,245,616,2453,2214,139,474,1409,1246,117477,98643,245,139
304,242,655,2526,2235,157,475,1426,1300,117890,98961,242,157
305,256,612,2465,2236,144,455,1449,1291,118246,99272,256,144
306,254,636,2470,2236,151,465,1436,1267,118628,99586,254,151
307,262,608,2376,2173,122,494,1392,1232,118974,99958,262,122
308,248,608,2475,2237,146,459,1403,1254,119334,100271,248,146
309,229,636,2474,2212,125,467,1465,1343,119741,100613,229,125
310,220,590,2464,2252,154,468,1373,1235,120111,100927,220,154
311,233,631,2484,2234,155,473,1389,1241,120509,101245,233,155
312,235,615,2493,2279,150,482,1425,1235,120889,101577,235,150
313,227,594,2473,2217,152,456,1367,1224,121256,101881,227,152
314,219,618,2431,2180,153,454,1393,1260,121655,102182,219,153
315,236,664,2555,2285,146,491,1463,1296,122083,102527,236,146
316,233,639,2478,2241,147,486,1453,1260,122489,102866,233,147
317,240,640,2491,2230,137,455,1387,1266,122889,103184,240,137
318,236,617,2418,2167,132,457,1361,1244,123270,103509,236,132
319,240,618,2468,2265,132,479,1427,1276,123648,103856,240,132
320,218,605,2416,2204,137,500,1485,1296,124035,104219,218,137
321,220,583,2470,2273,142,467,1422,1269,124398,104544,220,142
322,209,601,2495,2268,138,452,1432,1308,124790,104858,209,138
323,234,629,2512,2297,133,451,1381,1285,125185,105176,234,133
324,235,705,2502,2211,121,420,1348,1245,125655,105475,235,121
325,234,644,2463,2221,150,484,1438,1288,126065,105809,234,150
326,246,596,2451,2264,134,448,1403,1262,126415,106123,246,134
327,214,556,2428,2254,162,511,1451,1266,126757,106472,214,162
328,221,629,2577,2353,137,455,1352,1251,127165,106790,221,137
329,263,611,2473,2271,133,496,1439,1272,127513,107153,263,133
330,252,643,2482,2205,146,482,1462,1326,127904,107489,252,146
331,203,578,2414,2231,147,517,1458,1274,128279,107859,203,147
332,248,615,2521,2268,130,463,1387,1249,128646,108192,248,130
333,231,610,2381,2118,139,472,1403,1255,129025,108525,231,139
334,246,588,2438,2213,157,482,1384,1234,129367,108850,246,157
335,229,609,2498,2237,145,463,1381,1271,129747,109168,229,145
336,219,618,2457,2191,126,460,1384,1238,130146,109502,219,126
337,215,643,2493,2214,163,462,1374,1267,130574,109801,215,163
338,260,635,2474,2212,124,463,1359,1223,130949,110140,260,124
339,240,673,2480,2200,124,461,1381,1249,131382,110477,240,124
340,232,597,2492,2289,164,454,1399,1270,131747,110767,232,164
341,232,633,2498,2251,134,462,1421,1246,132148,111095,232,134
342,216,583,2445,2274,130,434,1389,1296,132515,111399,216,130
343,229,629,2445,2213,141,470,1409,1248,132915,111728,229,141
344,210,639,2561,2339,159,429,1357,1283,133344,111998,210,159
345,214,617,2449,2265,131,468,1354,1218,133747,112335,214,131
346,241,600,2518,2291,135,478,1386,1254,134106,112678,241,135
347,237,621,2429,2210,140,463,1403,1282,134490,113001,237,140
348,258,645,2520,2242,138,445,1382,1259,134877,113308,258,138
349,244,626,2455,2199,142,479,1366,1199,135259,113645,244,142
350,222,645,2530,2261,121,443,1396,1290,135682,113967,222,121
351,265,614,2507,2305,151,485,1456,1289,136031,114301,265,151
352,233,592,2411,2220,141,473,1349,1232,136390,114633,233,141
353,233,584,2386,2191,121,453,1449,1335,136741,114965,233,121
354,265,660,2535,2272,130,477,1358,1185,137136,115312,265,130
355,216,637,2438,2159,123,482,1414,1246,137557,115671,216,123
356,233,616,2414,2129,128,481,1403,1252,137940,116024,233,128
357,235,646,2503,2258,146,434,1389,1303,138351,116312,235,146
358,218,580,2496,2315,133,482,1430,1291,138713,116661,218,133
359,239,645,2569,2308,148,482,1411,1263,139119,116995,239,148
360,217,617,2595,2400,152,437,1350,1246,139519,117280,217,152
361,237,622,2501,2253,147,488,1407,1223,139904,117621,237,147
362,219,634,2479,2231,121,445,1419,1308,140319,117945,219,121
363,225,634,2494,2225,127,459,1388,1212,140728,118277,225,127
364,236,650,2511,2215,150,476,1456,1321,141142,118603,236,150
365,240,619,2519,2306,153,458,1384,1269,141521,118908,240,153
366,241,651,2489,2258,150,473,1397,1252,141931,119231,241,150
367,230,626,2490,2279,129,425,1371,1255,142327,119527,230,129
368,228,641,2474,2231,127,465,1459,1308,142740,119865,228,127
369,246,602,2454,2231,135,488,1441,1286,143096,120218,246,135
370,236,572,2401,2202,128,512,1353,1150,143432,120602,236,128
371,248,626,2504,2276,150,442,1386,1270,143810,120894,248,150
372,251,663,2484,2223,162,462,1444,1297,144222,121194,251,162
373,220,656,2467,2227,152,463,1423,1273,144658,121505,220,152
374,226,608,2471,2254,154,452,1374,1240,145040,121803,226,154
375,223,605,2437,2277,140,490,1474,1283,145422,122153,223,140
376,218,633,2462,2240,142,443,1428,1314,145837,122454,218,142
377,247,632,2508,2278,153,480,1350,1214,146222,122781,247,153
378,248,631,2519,2278,159,455,1407,1286,146605,123077,248,159
379,237,602,2418,2162,149,471,1382,1232,146970,123399,237,149
380,217,562,2413,2226,144,443,1378,1255,147315,123698,217,144
381,241,618,2458,2231,148,494,1475,1296,147692,124044,241,148
382,202,607,2475,2244,141,446,1396,1278,148097,124349,202,141
383,240,583,2415,2233,145,461,1392,1237,148440,124665,240,145
384,240,633,2531,2258,131,432,1336,1206,148833,124966,240,131
385,223,637,2458,2208,128,491,1456,1295,149247,125329,223,128
386,242,599,2454,2244,122,456,1368,1263,149604,125663,242,122
387,252,603,2459,2238,144,446,1374,1275,149955,125965,252,144
388,250,641,2484,2211,143,444,1386,1260,150346,126266,250,143
389,226,604,2381,2204,141,413,1330,1235,150724,126538,226,141
390,225,593,2374,2168,135,456,1417,1286,151092,126859,225,135
391,218,622,2520,2220,124,461,1372,1229,151496,127196,218,124
392,222,671,2546,2244,153,465,1422,1290,151945,127508,222,153
393,236,580,2455,2232,139,436,1339,1205,152289,127805,236,139
394,225,649,2479,2221,120,474,1393,1260,152713,128159,225,120
395,209,579,2450,2236,127,429,1383,1267,153083,128461,209,127
396,235,597,2487,2299,124,467,1406,1291,153445,128804,235,124
397,243,626,2454,2206,134,467,1405,1262,153828,129137,243,134
398,244,571,2483,2330,146,471,1415,1263,154155,129462,244,146
399,225,644,2472,2177,138,455,1328,1186,154574,129779,225,138
400,231,600,2519,2282,141,476,1380,1223,154943,130114,231,141
401,227,610,2458,2250,150,472,1387,1198,155326,130436,227,150
402,239,588,2599,2425,127,466,1413,1255,155675,130775,239,127
403,243,587,2352,2122,122,486,1468,1335,156019,131139,243,122
404,247,618,2465,2206,139,468,1422,1269,156390,131468,247,139
405,262,594,2449,2242,126,485,1450,1291,156722,131827,262,126
406,225,596,2461,2274,138,450,1375,1277,157093,132139,225,138
407,203,631,2496,2227,154,449,1326,1196,157521,132434,203,154
408,225,617,2507,2270,135,472,1420,1298,157913,132771,225,135
409,219,616,2510,2274,137,459,1387,1241,158310,133093,219,137
410,226,601,2375,2147,129,481,1446,1321,158685,133445,226,129
411,237,669,2550,2238,136,484,1417,1234,159117,133793,237,136
412,245,642,2507,2239,139,481,1380,1240,159514,134135,245,139
413,248,643,2561,2297,155,515,1408,1201,159909,134495,248,155
414,217,576,2374,2174,130,465,1385,1270,160268,134830,217,130
415,221,602,2430,2197,142,490,1361,1225,160649,135178,221,142
416,229,613,2453,2218,140,475,1464,1345,161033,135513,229,140
417,250,603,2471,2268,120,477,1366,1237,161386,135870,250,120
418,249,579,2433,2229,152,459,1431,1267,161716,136177,249,152
419,209,638,2466,2225,143,462,1442,1347,162145,136496,209,143
420,193,603,2473,2260,128,468,1474,1337,162555,136836,193,128
421,232,595,2429,2219,129,506,1424,1246,162918,137213,232,129
422,246,578,2380,2187,130,489,1473,1322,163250,137572,246,130
423,243,618,2421,2193,126,443,1386,1257,163625,137889,243,126
424,224,625,2481,2221,138,466,1430,1304,164026,138217,224,138
425,263,627,2496,2212,134,449,1379,1264,164390,138532,263,134
426,244,602,2437,2231,137,450,1403,1289,164748,138845,244,137
427,248,583,2453,2239,147,461,1327,1161,165083,139159,248,147
428,234,588,2445,2211,138,471,1407,1262,165437,139492,234,138
429,231,599,2402,2176,132,469,1442,1284,165805,139829,231,132
430,246,609,2484,2267,130,442,1400,1283,166168,140141,246,130
431,210,621,2474,2211,130,477,1454,1343,166579,140488,210,130
