,NDPD1,NHAPD1,NIPD1,NRPD1,NDPD2,NHAPD2,NIPD2,NRPD2,HOCC1PD,HOCC2PD,NPPD1,NPPD2
0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,618,2466,1870,9,454,1377,943,599,445,19,9
2,51,627,2501,1955,30,442,1332,971,1175,857,51,30
3,57,665,2519,1989,27,484,1394,1006,1783,1314,57,27
4,109,652,2496,1996,48,464,1390,1037,2326,1730,109,48
5,110,598,2441,2035,72,458,1441,1138,2814,2116,110,72
6,136,639,2421,1989,82,465,1406,1119,3317,2499,136,82
7,140,625,2496,2083,89,450,1367,1103,3802,2860,140,89
8,172,610,2473,2109,78,456,1369,1125,4240,3238,172,78
9,176,645,2508,2126,104,469,1415,1170,4709,3603,176,104
10,185,646,2484,2134,122,501,1469,1202,5170,3982,185,122
11,184,607,2445,2183,97,472,1449,1247,5593,4357,184,97
12,163,622,2436,2129,117,467,1372,1190,6052,4707,163,117
13,194,614,2529,2231,107,445,1455,1270,6472,5045,194,107
14,197,603,2478,2192,134,468,1417,1221,6878,5379,197,134
15,233,663,2542,2201,124,464,1434,1266,7308,5719,233,124
16,206,599,2415,2134,126,468,1432,1253,7701,6061,206,126
17,204,594,2433,2200,111,427,1373,1245,8091,6377,204,111
18,232,629,2443,2186,118,435,1422,1263,8488,6694,232,118
19,244,610,2524,2287,143,477,1423,1231,8854,7028,244,143
20,189,607,2469,2229,143,464,1351,1209,9272,7349,189,143
21,226,641,2519,2242,124,471,1359,1198,9687,7696,226,124
22,203,614,2428,2194,172,470,1407,1236,10098,7994,203,172
23,251,593,2343,2123,121,452,1407,1287,10440,8325,251,121
24,240,607,2465,2218,135,439,1406,1290,10807,8629,240,135
25,214,619,2605,2372,140,469,1416,1247,11212,8958,214,140
26,230,590,2398,2164,136,505,1511,1310,11572,9327,230,136
27,227,606,2475,2224,145,441,1368,1258,11951,9623,227,145
28,225,591,2443,2203,120,485,1426,1247,12317,9988,225,120
29,247,641,2552,2271,142,463,1412,1283,12711,10309,247,142
30,253,571,2383,2187,128,446,1371,1248,13029,10627,253,128
31,235,626,2507,2299,130,439,1366,1236,13420,10936,235,130
32,227,608,2438,2191,140,467,1410,1239,13801,11263,227,140
33,220,600,2454,2243,135,459,1448,1341,14181,11587,220,135
34,211,621,2463,2190,128,441,1388,1231,14591,11900,211,128
35,235,649,2509,2201,119,437,1430,1311,15005,12218,235,119
36,217,636,2454,2228,144,435,1388,1270,15424,12509,217,144
37,223,594,2452,2222,134,462,1395,1255,15795,12837,223,134
38,243,615,2480,2259,148,433,1428,1295,16167,13122,243,148
39,238,681,2570,2285,143,462,1373,1217,16610,13441,238,143
40,223,644,2558,2299,155,481,1470,1294,17031,13767,223,155
41,242,648,2497,2222,146,446,1344,1207,17437,14067,242,146
42,212,586,2451,2255,148,457,1360,1196,17811,14376,212,148
43,244,578,2383,2201,133,450,1404,1273,18145,14693,244,133
44,255,611,2471,2256,120,448,1422,1269,18501,15021,255,120
45,216,577,2357,2123,140,406,1301,1231,18862,15287,216,140
46,219,580,2324,2111,141,478,1381,1220,19223,15624,219,141
47,231,609,2413,2183,123,469,1383,1248,19601,15970,231,123
48,222,560,2481,2287,154,445,1360,1200,19939,16261,222,154
49,223,612,2391,2175,131,473,1374,1214,20328,16603,223,131
50,212,594,2451,2225,129,454,1379,1238,20710,16928,212,129
51,239,578,2456,2222,132,451,1406,1288,21049,17247,239,132
52,231,614,2481,2260,127,481,1427,1276,21432,17601,231,127
53,228,629,2411,2135,141,462,1369,1253,21833,17922,228,141
54,259,616,2511,2276,122,459,1387,1214,22190,18259,259,122
55,250,619,2480,2272,131,455,1379,1270,22559,18583,250,131
56,237,642,2458,2182,138,462,1419,1284,22964,18907,237,138
57,227,578,2399,2183,145,527,1464,1272,23315,19289,227,145
58,220,623,2430,2139,128,453,1418,1290,23718,19614,220,128
59,241,619,2504,2288,149,474,1408,1242,24096,19939,241,149
60,236,612,2439,2159,150,446,1370,1261,24472,20235,236,150
61,223,599,2384,2160,140,489,1402,1239,24848,20584,223,140
62,245,599,2496,2273,148,472,1415,1296,25202,20908,245,148
63,244,639,2505,2236,133,503,1418,1238,25597,21278,244,133
64,228,619,2452,2264,121,510,1453,1292,25988,21667,228,121
65,247,605,2401,2194,150,449,1338,1206,26346,21966,247,150
66,222,608,2476,2225,141,465,1436,1325,26732,22290,222,141
67,237,579,2457,2250,144,451,1356,1220,27074,22597,237,144
68,223,598,2500,2273,155,475,1419,1259,27449,22917,223,155
69,226,593,2509,2305,158,465,1365,1235,27816,23224,226,158
70,242,619,2451,2186,139,456,1392,1235,28193,23541,242,139
71,216,603,2431,2227,135,460,1367,1223,28580,23866,216,135
72,223,599,2424,2216,144,485,1422,1269,28956,24207,223,144
73,209,576,2399,2203,136,438,1364,1282,29323,24509,209,136
74,241,620,2530,2286,142,489,1438,1256,29702,24856,241,142
75,258,626,2510,2262,155,429,1340,1236,30070,25130,258,155
76,251,632,2470,2212,134,470,1382,1231,30451,25466,251,134
77,224,608,2483,2256,137,439,1379,1241,30835,25768,224,137
78,234,647,2504,2254,114,468,1456,1320,31248,26122,234,114
79,228,607,2531,2287,148,465,1427,1271,31627,26439,228,148
80,220,642,2538,2256,137,477,1448,1300,32049,26779,220,137
81,224,641,2455,2199,135,459,1389,1248,32466,27103,224,135
82,249,607,2428,2202,136,454,1416,1323,32824,27421,249,136
83,237,619,2441,2215,144,470,1388,1250,33206,27747,237,144
84,241,591,2394,2224,138,455,1401,1312,33556,28064,241,138
85,208,599,2413,2225,173,488,1440,1244,33947,28379,208,173
86,213,668,2603,2306,147,452,1383,1271,34402,28684,213,147
87,238,573,2387,2194,120,479,1436,1256,34737,29043,238,120
88,210,593,2413,2184,153,420,1390,1280,35120,29310,210,153
89,237,618,2470,2217,124,456,1352,1177,35501,29642,237,124
90,244,627,2491,2251,120,413,1311,1215,35884,29935,244,120
91,201,596,2563,2340,160,481,1459,1308,36279,30256,201,160
92,240,633,2430,2180,147,476,1394,1267,36672,30585,240,147
93,237,588,2363,2162,113,491,1434,1260,37023,30963,237,113
94,242,631,2469,2207,123,449,1404,1304,37412,31289,242,123
95,257,586,2446,2257,141,478,1394,1246,37741,31626,257,141
96,253,563,2423,2253,149,466,1402,1238,38051,31943,253,149
97,235,634,2434,2173,137,489,1459,1294,38450,32295,235,137
98,218,639,2495,2248,136,459,1384,1261,38871,32618,218,136
99,243,629,2512,2240,143,420,1387,1266,39257,32895,243,143
100,249,586,2411,2189,136,448,1365,1257,39594,33207,249,136
101,226,627,2436,2163,149,463,1418,1252,39995,33521,226,149
102,240,615,2522,2310,139,474,1443,1291,40370,33856,240,139
103,223,613,2468,2221,135,490,1488,1321,40760,34211,223,135
104,229,607,2518,2280,162,454,1415,1298,41138,34503,229,162
105,215,605,2424,2214,137,451,1388,1272,41528,34817,215,137
106,218,639,2519,2271,133,492,1366,1210,41949,35176,218,133
107,235,639,2556,2304,140,499,1457,1279,42353,35535,235,140
108,240,569,2383,2189,127,442,1356,1232,42682,35850,240,127
109,233,614,2452,2209,140,472,1416,1272,43063,36182,233,140
110,246,621,2434,2187,150,474,1439,1277,43438,36506,246,150
111,230,642,2498,2239,142,436,1400,1304,43850,36800,230,142
112,225,583,2414,2174,132,465,1397,1231,44208,37133,225,132
113,243,623,2449,2212,135,464,1366,1227,44588,37462,243,135
114,239,612,2435,2178,139,435,1422,1295,44961,37758,239,139
115,244,621,2520,2296,129,439,1395,1253,45338,38068,244,129
116,233,598,2394,2168,129,457,1452,1316,45703,38396,233,129
117,227,564,2413,2207,136,449,1394,1264,46040,38709,227,136
118,212,616,2467,2263,131,459,1427,1311,46444,39037,212,131
119,241,605,2486,2245,135,474,1382,1218,46808,39376,241,135
120,248,629,2515,2276,138,442,1379,1238,47189,39680,248,138
121,209,612,2475,2226,136,463,1426,1291,47592,40007,209,136
122,251,618,2460,2206,172,423,1323,1213,47959,40258,251,172
123,221,606,2419,2232,141,465,1384,1233,48344,40582,221,141
124,263,609,2498,2264,157,454,1410,1272,48690,40879,263,157
125,244,568,2320,2139,161,470,1437,1299,49014,41188,244,161
126,214,617,2448,2226,131,458,1356,1218,49417,41515,214,131
127,231,596,2375,2164,145,467,1423,1273,49782,41837,231,145
128,236,607,2476,2233,119,427,1388,1279,50153,42145,236,119
129,240,597,2411,2191,135,463,1376,1240,50510,42473,240,135
130,265,614,2407,2169,155,472,1455,1310,50859,42790,265,155
131,237,609,2441,2222,141,482,1442,1290,51231,43131,237,141
132,204,579,2390,2190,142,453,1366,1218,51606,43442,204,142
133,244,634,2504,2231,141,464,1395,1261,51996,43765,244,141
134,210,556,2350,2203,149,456,1452,1309,52342,44072,210,149
135,209,590,2425,2222,136,435,1331,1175,52723,44371,209,136
136,225,630,2506,2239,137,445,1410,1280,53128,44679,225,137
137,226,594,2457,2242,136,473,1389,1250,53496,45016,226,136
138,242,608,2429,2180,149,461,1344,1194,53862,45328,242,149
139,239,589,2461,2234,132,450,1369,1232,54212,45646,239,132
140,204,631,2571,2298,127,389,1286,1208,54639,45908,204,127
141,226,580,2465,2261,145,480,1404,1227,54993,46243,226,145
142,225,636,2442,2199,147,473,1459,1291,55404,46569,225,147
143,216,622,2491,2211,148,500,1458,1270,55810,46921,216,148
144,239,584,2461,2247,161,435,1371,1248,56155,47195,239,161
145,227,616,2531,2266,110,461,1347,1180,56544,47546,227,110
146,227,593,2416,2199,181,453,1425,1296,56910,47818,227,181
147,226,608,2416,2183,144,462,1406,1250,57292,48136,226,144
148,226,573,2388,2194,138,430,1385,1283,57639,48428,226,138
149,247,561,2464,2296,129,479,1386,1228,57953,48778,247,129
150,233,597,2474,2242,117,461,1441,1305,58317,49122,233,117
151,233,608,2435,2198,138,482,1454,1291,58692,49466,233,138
152,228,578,2498,2298,166,450,1401,1273,59042,49750,228,166
153,230,600,2488,2251,133,465,1395,1248,59412,50082,230,133
154,233,627,2498,2239,132,464,1414,1265,59806,50414,233,132
155,225,649,2519,2249,143,453,1377,1229,60230,50724,225,143
156,230,647,2459,2151,142,426,1402,1288,60647,51008,230,142
157,200,562,2386,2231,156,467,1416,1273,61009,51319,200,156
158,233,616,2401,2200,140,480,1445,1274,61392,51659,233,140
159,228,633,2517,2260,143,471,1394,1233,61797,51987,228,143
160,235,592,2476,2240,156,511,1397,1206,62154,52342,235,156
161,236,682,2525,2230,159,444,1385,1243,62600,52627,236,159
162,206,601,2414,2184,151,500,1426,1258,62995,52976,206,151
163,223,623,2492,2239,133,502,1484,1339,63395,53345,223,133
164,235,587,2492,2277,154,427,1358,1291,63747,53618,235,154
165,217,642,2496,2236,129,462,1445,1295,64172,53951,217,129
166,243,604,2411,2174,138,495,1375,1202,64533,54308,243,138
167,254,601,2503,2287,132,480,1413,1270,64880,54656,254,132
168,219,643,2503,2243,144,478,1455,1275,65304,54990,219,144
169,234,644,2523,2235,176,454,1442,1338,65714,55268,234,176
170,235,599,2437,2249,155,467,1377,1239,66078,55580,235,155
171,242,580,2431,2227,150,481,1460,1340,66416,55911,242,150
172,219,647,2451,2188,140,491,1409,1237,66844,56262,219,140
173,209,640,2504,2245,142,443,1381,1284,67275,56563,209,142
174,231,597,2384,2156,128,468,1457,1309,67641,56903,231,128
175,218,577,2422,2219,144,502,1469,1270,68000,57261,218,144
176,224,629,2502,2219,139,447,1360,1234,68405,57569,224,139
177,236,583,2397,2244,127,445,1384,1296,68752,57887,236,127
178,255,610,2436,2207,154,482,1405,1227,69107,58215,255,154
179,261,640,2453,2242,133,451,1399,1253,69486,58533,261,133
180,249,595,2462,2200,140,443,1373,1230,69832,58836,249,140
181,235,630,2529,2285,162,459,1382,1247,70227,59133,235,162
182,228,624,2554,2300,117,483,1433,1271,70623,59499,228,117
183,258,607,2524,2268,144,456,1397,1255,70972,59811,258,144
184,232,596,2383,2177,130,469,1420,1308,71336,60150,232,130
185,241,610,2454,2233,143,470,1396,1272,71705,60477,241,143
186,242,645,2553,2282,124,455,1377,1228,72108,60808,242,124
187,240,633,2526,2285,141,460,1418,1289,72501,61127,240,141
188,241,607,2529,2315,149,503,1465,1249,72867,61481,241,149
189,226,618,2457,2247,141,503,1409,1252,73259,61843,226,141
190,234,627,2542,2301,156,453,1382,1278,73652,62140,234,156
191,218,627,2494,2241,171,477,1403,1281,74061,62446,218,171
192,242,629,2445,2196,126,466,1427,1272,74448,62786,242,126
193,250,682,2550,2230,152,505,1411,1238,74880,63139,250,152
194,232,599,2469,2262,153,482,1407,1242,75247,63468,232,153
195,250,603,2384,2178,133,444,1384,1258,75600,63779,250,133
196,259,604,2411,2164,137,482,1429,1284,75945,64124,259,137
197,257,650,2459,2235,143,480,1384,1236,76338,64461,257,143
198,235,637,2561,2316,150,455,1439,1299,76740,64766,235,150
199,204,639,2522,2290,131,466,1429,1297,77175,65101,204,131
200,226,610,2478,2246,145,451,1392,1261,77559,65407,226,145
201,217,643,2476,2216,145,509,1465,1266,77985,65771,217,145
202,241,655,2540,2291,150,429,1314,1216,78399,66050,241,150
203,211,606,2385,2186,136,459,1379,1268,78794,66373,211,136
204,242,636,2459,2214,134,492,1446,1299,79188,66731,242,134
205,245,592,2491,2296,142,465,1432,1299,79535,67054,245,142
206,244,581,2456,2231,130,471,1420,1271,79872,67395,244,130
207,242,606,2464,2255,155,480,1398,1226,80236,67720,242,155
208,231,616,2518,2244,149,432,1354,1278,80621,68003,231,149
209,224,571,2414,2234,163,479,1430,1266,80968,68319,224,163
210,220,595,2442,2200,146,459,1387,1270,81343,68632,220,146
211,229,615,2509,2287,155,482,1420,1279,81729,68959,229,155
212,219,666,2533,2250,152,437,1389,1295,82176,69244,219,152
213,220,617,2470,2217,128,479,1400,1255,82573,69595,220,128
214,269,584,2491,2320,129,465,1400,1243,82888,69931,269,129
215,247,601,2489,2290,139,509,1467,1283,83242,70301,247,139
216,229,640,2565,2295,142,467,1409,1232,83653,70626,229,142
217,260,623,2472,2216,138,457,1412,1271,84016,70945,260,138
218,231,621,2466,2223,127,450,1412,1269,84406,71268,231,127
219,226,613,2494,2256,131,494,1431,1256,84793,71631,226,131
220,228,591,2454,2267,165,400,1373,1282,85156,71866,228,165
221,216,638,2479,2244,147,464,1346,1209,85578,72183,216,147
222,245,628,2492,2249,151,466,1337,1210,85961,72498,245,151
223,224,641,2407,2150,134,463,1352,1210,86378,72827,224,134
224,238,590,2400,2172,148,475,1383,1210,86730,73154,238,148
225,217,593,2444,2232,150,470,1371,1222,87106,73474,217,150
226,217,637,2479,2231,132,476,1400,1241,87526,73818,217,132
227,232,640,2465,2186,161,431,1414,1301,87934,74088,232,161
228,233,621,2481,2234,135,458,1419,1285,88322,74411,233,135
229,254,612,2393,2175,164,453,1407,1270,88680,74700,254,164
230,245,581,2471,2240,143,493,1451,1259,89016,75050,245,143
231,225,590,2375,2165,140,412,1345,1227,89381,75322,225,140
232,273,607,2455,2236,132,444,1372,1235,89715,75634,273,132
233,218,613,2503,2221,139,474,1415,1291,90110,75969,218,139
234,240,689,2543,2247,154,451,1440,1275,90559,76266,240,154
235,249,610,2529,2303,140,424,1398,1289,90920,76550,249,140
236,252,597,2418,2220,136,460,1357,1220,91265,76874,252,136
237,199,601,2481,2262,142,463,1376,1211,91667,77195,199,142
238,252,595,2473,2271,128,462,1374,1259,92010,77529,252,128
239,244,661,2496,2181,119,470,1443,1279,92427,77880,244,119
240,225,623,2376,2148,159,486,1400,1226,92825,78207,225,159
241,284,620,2464,2199,138,473,1440,1289,93161,78542,284,138
242,242,635,2459,2191,140,463,1409,1221,93554,78865,242,140
243,232,613,2448,2197,140,480,1453,1291,93935,79205,232,140
244,237,611,2575,2355,121,488,1447,1283,94309,79572,237,121
245,208,611,2502,2305,145,468,1462,1338,94712,79895,208,145
246,240,600,2449,2243,147,450,1337,1206,95072,80198,240,147
247,245,633,2538,2294,152,430,1380,1267,95460,80476,245,152
248,224,581,2329,2129,151,468,1399,1270,95817,80793,224,151
249,254,611,2495,2251,147,483,1459,1309,96174,81129,254,147
250,225,662,2557,2286,155,457,1388,1261,96611,81431,225,155
251,237,659,2570,2291,150,475,1355,1221,97033,81756,237,150
252,229,597,2483,2279,148,469,1430,1286,97401,82077,229,148
253,237,637,2550,2312,153,474,1420,1285,97801,82398,237,153
254,241,616,2379,2158,140,468,1431,1307,98176,82726,241,140
255,258,634,2491,2217,139,472,1389,1236,98552,83059,258,139
256,229,580,2513,2309,121,492,1423,1265,98903,83430,229,121
257,216,622,2487,2287,132,491,1492,1331,99309,83789,216,132
258,255,634,2453,2198,141,451,1406,1308,99688,84099,255,141
259,238,602,2455,2254,146,447,1396,1275,100052,84400,238,146
260,227,611,2605,2361,164,446,1380,1255,100436,84682,227,164
261,209,620,2543,2324,137,461,1437,1296,100847,85006,209,137
262,233,575,2447,2278,143,442,1371,1257,101189,85305,233,143
263,224,639,2495,2256,135,438,1362,1253,101604,85608,224,135
264,266,634,2487,2236,140,440,1327,1227,101972,85908,266,140
265,256,611,2476,2227,131,472,1407,1253,102327,86249,256,131
266,231,616,2394,2157,133,411,1318,1218,102712,86527,231,133
267,234,561,2464,2263,132,461,1354,1202,103039,86856,234,132
268,240,618,2346,2071,140,440,1344,1200,103417,87156,240,140
269,203,638,2429,2173,129,455,1402,1255,103852,87482,203,129
270,269,659,2594,2298,145,469,1375,1200,104242,87806,269,145
271,228,627,2526,2275,118,476,1417,1260,104641,88164,228,118
272,246,680,2567,2280,141,489,1398,1219,105075,88512,246,141
273,220,609,2388,2177,139,455,1421,1261,105464,88828,220,139
274,242,591,2467,2254,135,464,1448,1334,105813,89157,242,135
275,224,634,2473,2209,119,428,1419,1289,106223,89466,224,119
276,264,622,2499,2284,140,467,1435,1298,106581,89793,264,140
277,215,608,2428,2179,146,507,1411,1261,106974,90154,215,146
278,217,618,2539,2283,140,464,1401,1232,107375,90478,217,140
279,248,590,2400,2193,147,473,1427,1272,107717,90804,248,147
280,239,635,2389,2118,139,464,1370,1199,108113,91129,239,139
281,248,614,2508,2292,133,455,1345,1223,108479,91451,248,133
282,214,641,2533,2281,163,459,1382,1240,108906,91747,214,163
283,214,667,2536,2249,157,500,1496,1312,109359,92090,214,157
284,259,635,2501,2263,152,466,1435,1265,109735,92404,259,152
285,235,654,2456,2183,149,466,1358,1230,110154,92721,235,149
286,244,598,2427,2198,158,458,1387,1289,110508,93021,244,158
287,253,619,2513,2323,128,465,1370,1231,110874,93358,253,128
288,242,616,2452,2249,142,470,1343,1174,111248,93686,242,142
289,221,559,2454,2258,116,443,1422,1328,111586,94013,221,116
290,231,672,2490,2215,126,490,1394,1230,112027,94377,231,126
291,195,575,2380,2197,160,492,1385,1191,112407,94709,195,160
292,219,637,2449,2182,135,445,1351,1215,112825,95019,219,135
293,215,587,2432,2211,125,467,1397,1263,113197,95361,215,125
294,250,629,2481,2236,139,460,1421,1288,113576,95682,250,139
295,224,645,2520,2258,138,442,1326,1203,113997,95986,224,138
296,240,624,2549,2353,143,478,1429,1284,114381,96321,240,143
297,235,617,2516,2294,143,445,1400,1259,114763,96623,235,143
298,255,603,2540,2323,126,466,1471,1341,115111,96963,255,126
299,247,598,2457,2245,141,465,1430,1291,115462,97287,247,141
300,229,646,2492,2220,177,481,1407,1246,115879,97591,229,177
301,283,642,2463,2197,155,503,1415,1217,116238,97939,283,155
302,193,612,2415,2205,146,477,1403,1274,116657,98270,193,146
303,209,592,2461,2259,144,458,1398,1305,117040,98584,209,144
304,241,638,2445,2209,126,474,1389,1239,117437,98932,241,126
305,229,585,2396,2175,155,469,1399,1227,117793,99246,229,155
306,224,620,2478,2236,133,419,1303,1199,118189,99532,224,133
307,220,632,2455,2219,129,467,1336,1196,118601,99870,220,129
308,224,642,2481,2217,141,491,1444,1266,119019,100220,224,141
309,248,602,2473,2289,133,505,1450,1258,119373,100592,248,133
310,251,643,2450,2213,137,465,1377,1266,119765,100920,251,137
311,235,611,2512,2294,139,457,1346,1241,120141,101238,235,139
312,234,563,2487,2300,130,462,1365,1236,120470,101570,234,130
313,244,621,2501,2256,142,480,1445,1283,120847,101908,244,142
314,234,571,2375,2167,152,455,1363,1219,121184,102211,234,152
315,229,587,2437,2236,142,443,1381,1271,121542,102512,229,142
316,219,588,2425,2264,164,449,1374,1262,121911,102797,219,164
317,257,610,2446,2199,135,463,1402,1286,122264,103125,257,135
318,213,596,2425,2211,132,490,1420,1263,122647,103483,213,132
319,212,595,2343,2133,141,449,1400,1285,123030,103791,212,141
320,221,602,2506,2265,144,444,1358,1233,123411,104091,221,144
321,228,623,2486,2211,133,465,1381,1241,123806,104423,228,133
322,229,647,2541,2300,161,509,1460,1251,124224,104771,229,161
323,233,590,2532,2331,136,465,1393,1254,124581,105100,233,136
324,232,642,2527,2264,123,479,1382,1228,124991,105456,232,123
325,232,595,2424,2194,140,481,1418,1260,125354,105797,232,140
326,260,606,2435,2181,154,439,1345,1219,125700,106082,260,154
327,257,650,2516,2252,136,501,1350,1170,126093,106447,257,136
328,223,614,2437,2220,138,449,1395,1272,126484,106758,223,138
329,214,613,2488,2225,141,446,1401,1278,126883,107063,214,141
330,234,632,2450,2210,164,468,1419,1299,127281,107367,234,164
331,192,604,2479,2268,141,464,1398,1252,127693,107690,192,141
332,223,663,2553,2305,132,511,1397,1222,128133,108069,223,132
333,217,612,2422,2214,127,487,1400,1221,128528,108429,217,127
334,261,585,2433,2240,129,479,1424,1282,128852,108779,261,129
335,237,652,2530,2238,149,473,1445,1300,129267,109103,237,149
336,235,641,2494,2247,142,460,1349,1208,129673,109421,235,142
337,261,602,2412,2195,158,433,1364,1293,130014,109696,261,158
338,219,600,2465,2233,141,429,1361,1237,130395,109984,219,141
339,230,617,2487,2259,136,461,1362,1232,130782,110309,230,136
340,238,610,2457,2251,147,459,1358,1253,131154,110621,238,147
341,223,609,2426,2195,141,489,1422,1257,131540,110969,223,141
342,229,628,2469,2201,129,460,1405,1272,131939,111300,229,129
343,243,630,2612,2351,132,478,1422,1247,132326,111646,243,132
344,248,599,2523,2267,142,461,1445,1330,132677,111965,248,142
345,211,562,2420,2279,130,466,1343,1199,133028,112301,211,130
346,199,587,2410,2224,135,428,1336,1227,133416,112594,199,135
347,239,623,2522,2280,123,493,1439,1287,133800,112964,239,123
348,213,619,2552,2310,145,510,1429,1239,134206,113329,213,145
349,252,627,2475,2241,150,487,1420,1261,134581,113666,252,150
350,224,601,2501,2275,150,485,1451,1326,134958,114001,224,150
351,213,616,2504,2229,151,439,1368,1275,135361,114289,213,151
352,248,613,2402,2181,137,451,1403,1283,135726,114603,248,137
353,222,614,2463,2232,142,463,1416,1273,136118,114924,222,142
354,233,633,2514,2271,120,489,1404,1242,136518,115293,233,120
355,223,618,2452,2213,155,454,1373,1218,136913,115592,223,155
356,223,596,2416,2208,135,507,1457,1298,137286,115964,223,135
357,251,622,2467,2240,136,463,1353,1223,137657,116291,251,136
358,246,634,2506,2287,140,450,1410,1304,138045,116601,246,140
359,254,592,2507,2281,152,495,1424,1283,138383,116944,254,152
360,241,622,2456,2223,150,459,1387,1223,138764,117253,241,150
361,241,616,2465,2227,132,453,1393,1261,139139,117574,241,132
362,214,646,2528,2230,140,476,1375,1224,139571,117910,214,140
363,246,635,2405,2181,139,487,1402,1237,139960,118258,246,139
364,228,601,2547,2320,150,453,1358,1250,140333,118561,228,150
365,238,618,2470,2241,140,470,1391,1231,140713,118891,238,140
366,206,616,2460,2239,144,473,1459,1312,141123,119220,206,144
367,233,614,2497,2291,142,478,1426,1276,141504,119556,233,142
368,233,621,2438,2180,137,460,1406,1288,141892,119879,233,137
369,238,641,2525,2257,131,477,1452,1302,142295,120225,238,131
370,237,594,2414,2160,126,428,1402,1303,142652,120527,237,126
371,232,577,2422,2217,132,443,1363,1262,142997,120838,232,132
372,230,622,2477,2223,143,467,1418,1243,143389,121162,230,143
373,234,632,2460,2244,145,426,1359,1242,143787,121443,234,145
374,250,593,2438,2221,135,499,1443,1293,144130,121807,250,135
375,236,609,2471,2269,127,470,1429,1287,144503,122150,236,127
376,222,608,2431,2208,130,460,1367,1247,144889,122480,222,130
377,262,581,2406,2218,148,474,1368,1245,145208,122806,262,148
378,208,597,2510,2262,149,488,1401,1241,145597,123145,208,149
379,224,641,2466,2223,153,445,1329,1210,146014,123437,224,153
380,232,613,2515,2267,137,499,1439,1263,146395,123799,232,137
381,235,605,2524,2300,141,506,1461,1303,146765,124164,235,141
382,259,561,2397,2186,158,466,1447,1302,147067,124472,259,158
383,244,645,2477,2196,151,478,1447,1304,147468,124799,244,151
384,259,654,2478,2168,151,478,1429,1242,147863,125126,259,151
385,263,638,2508,2243,157,487,1455,1291,148238,125456,263,157
386,222,548,2335,2167,144,501,1386,1215,148564,125813,222,144
387,253,601,2462,2230,156,454,1381,1269,148912,126111,253,156
388,230,667,2530,2219,155,453,1345,1228,149349,126409,230,155
389,247,598,2455,2258,154,450,1322,1163,149700,126705,247,154
390,217,625,2481,2239,138,498,1371,1161,150108,127065,217,138
391,205,617,2520,2249,168,483,1427,1278,150520,127380,205,168
392,235,559,2419,2275,144,475,1412,1253,150844,127711,235,144
393,241,656,2545,2284,155,452,1400,1254,151259,128008,241,155
394,219,652,2562,2302,138,468,1397,1243,151692,128338,219,138
395,250,640,2540,2288,141,446,1396,1286,152082,128643,250,141
396,228,617,2481,2276,143,521,1480,1290,152471,129021,228,143
397,231,635,2403,2136,143,434,1403,1281,152875,129312,231,143
398,248,679,2496,2207,128,475,1481,1331,153306,129659,248,128
399,259,641,2494,2248,154,466,1409,1291,153688,129971,259,154
400,223,644,2487,2196,172,458,1391,1288,154109,130257,223,172
401,217,637,2539,2276,137,464,1394,1238,154529,130584,217,137
402,246,618,2580,2369,121,463,1356,1218,154901,130926,246,121
403,246,609,2437,2189,138,467,1376,1238,155264,131255,246,138
404,235,615,2431,2200,122,468,1440,1297,155644,131601,235,122
405,214,555,2425,2257,140,454,1405,1265,155985,131915,214,140
406,245,594,2460,2271,149,452,1431,1325,156334,132218,245,149
407,233,609,2445,2219,139,462,1415,1285,156710,132541,233,139
408,234,622,2432,2183,159,454,1363,1212,157098,132836,234,159
409,238,599,2489,2244,143,447,1379,1241,157459,133140,238,143
410,234,604,2435,2217,124,431,1407,1321,157829,133447,234,124
411,228,644,2588,2364,119,448,1369,1221,158245,133776,228,119
412,229,572,2378,2188,126,493,1431,1260,158588,134143,229,126
413,239,642,2587,2317,136,446,1377,1245,158991,134453,239,136
414,271,594,2475,2246,146,451,1423,1278,159314,134758,271,146
415,221,588,2489,2266,132,427,1381,1251,159681,135053,221,132
416,215,639,2564,2305,135,440,1343,1246,160105,135358,215,135
417,251,627,2504,2255,137,443,1333,1200,160481,135664,251,137
418,247,632,2527,2311,143,455,1352,1224,160866,135976,247,143
419,222,657,2551,2287,114,467,1418,1266,161301,136329,222,114
420,225,651,2528,2277,133,440,1333,1216,161727,136636,225,133
421,248,583,2444,2244,132,473,1388,1253,162062,136977,248,132
422,265,575,2383,2211,150,464,1394,1227,162372,137291,265,150
423,233,616,2464,2207,148,494,1471,1308,162755,137637,233,148
424,264,621,2507,2260,121,456,1401,1271,163112,137972,264,121
425,225,581,2468,2277,138,467,1423,1265,163468,138301,225,138
426,236,616,2501,2262,138,458,1358,1229,163848,138621,236,138
427,235,593,2518,2281,132,474,1401,1228,164206,138963,235,132
428,232,537,2385,2242,149,468,1491,1348,164511,139282,232,149
429,208,588,2523,2285,164,508,1420,1230,164891,139626,208,164
430,214,610,2504,2289,137,490,1383,1257,165287,139979,214,137
431,244,610,2495,2270,140,450,1386,1271,165653,140289,244,140
432,243,666,2592,2283,140,438,1375,1255,166076,140587,243,140
433,230,639,2402,2128,132,471,1435,1282,166485,140926,230,132
434,249,670,2542,2263,115,460,1359,1254,166906,141271,249,115
