,NDPD1,NHAPD1,NIPD1,NRPD1,NDPD2,NHAPD2,NIPD2,NRPD2,HOCC1PD,HOCC2PD,NPPD1,NPPD2
86,223,587,2347,2160,137,453,1432,1305,34364,28820,223,137
87,225,643,2522,2267,132,502,1498,1349,34782,29190,225,132
88,244,647,2476,2199,134,443,1331,1202,35185,29499,244,134
89,222,621,2445,2215,144,429,1366,1248,35584,29784,222,144
90,272,660,2410,2144,132,420,1358,1279,35972,30072,272,132
91,238,590,2503,2298,137,452,1394,1247,36324,30387,238,137
92,221,602,2329,2107,148,458,1397,1272,36705,30697,221,148
93,245,623,2481,2235,131,466,1460,1322,37083,31032,245,131
94,226,641,2512,2262,132,460,1347,1214,37498,31360,226,132
95,221,624,2538,2283,124,448,1314,1208,37901,31684,221,124
96,215,629,2507,2280,124,448,1346,1238,38315,32008,215,124
97,231,624,2441,2204,147,426,1320,1199,38708,32287,231,147
98,226,603,2445,2250,139,449,1431,1285,39085,32597,226,139
99,214,637,2445,2182,123,443,1353,1202,39508,32917,214,123
100,235,626,2436,2156,133,455,1393,1245,39899,33239,235,133
101,250,619,2480,2232,136,463,1446,1297,40268,33566,250,136
102,236,587,2447,2291,133,503,1392,1171,40619,33936,236,133
103,191,657,2512,2233,145,469,1418,1256,41085,34260,191,145
104,257,584,2474,2261,134,459,1399,1259,41412,34585,257,134
105,233,602,2510,2331,134,451,1385,1245,41781,34902,233,134
106,248,612,2480,2250,148,452,1360,1210,42145,35206,248,148
107,230,620,2498,2256,163,505,1419,1219,42535,35548,230,163
108,218,609,2486,2251,163,480,1397,1272,42926,35865,218,163
109,211,653,2539,2265,141,487,1437,1289,43368,36211,211,141
110,250,683,2539,2209,138,449,1340,1224,43801,36522,250,138
111,235,639,2527,2300,140,441,1426,1309,44205,36823,235,140
112,244,586,2464,2272,129,451,1284,1143,44547,37145,244,129
113,229,632,2446,2222,160,476,1435,1292,44950,37461,229,160
114,262,628,2540,2333,134,479,1363,1216,45316,37806,262,134
115,231,690,2542,2232,149,452,1396,1261,45775,38109,231,149
116,250,575,2450,2259,127,483,1402,1281,46100,38465,250,127
117,242,568,2355,2168,133,443,1391,1292,46426,38775,242,133
118,205,571,2395,2173,131,453,1373,1255,46792,39097,205,131
119,222,607,2449,2234,154,454,1424,1302,47177,39397,222,154
120,240,605,2432,2214,154,460,1388,1274,47542,39703,240,154
121,215,617,2442,2210,138,468,1445,1286,47944,40033,215,138
122,239,605,2450,2220,128,490,1387,1183,48310,40395,239,128
123,207,590,2442,2261,145,444,1423,1295,48693,40694,207,145
124,234,614,2488,2251,133,505,1460,1299,49073,41066,234,133
125,232,616,2452,2206,140,472,1369,1210,49457,41398,232,140
126,209,612,2431,2212,120,470,1361,1230,49860,41748,209,120
127,224,636,2502,2236,146,444,1363,1245,50272,42046,224,146
128,260,620,2473,2225,121,483,1389,1253,50632,42408,260,121
129,237,648,2540,2278,153,512,1453,1286,51043,42767,237,153
130,222,642,2511,2254,150,444,1403,1313,51463,43061,222,150
131,254,608,2499,2291,153,449,1382,1262,51817,43357,254,153
132,239,607,2436,2228,150,469,1425,1281,52185,43676,239,150
133,226,635,2474,2198,131,472,1410,1281,52594,44017,226,131
134,242,644,2484,2229,140,451,1420,1266,52996,44328,242,140
135,251,633,2469,2237,142,463,1422,1295,53378,44649,251,142
136,227,646,2532,2273,102,482,1393,1245,53797,45029,227,102
137,231,632,2388,2136,144,468,1354,1220,54198,45353,231,144
138,241,632,2487,2241,142,480,1427,1274,54589,45691,241,142
139,234,582,2459,2262,146,451,1401,1268,54937,45996,234,146
140,226,579,2437,2224,129,454,1400,1265,55290,46321,226,129
141,229,612,2461,2218,133,456,1396,1271,55673,46644,229,133
142,241,626,2431,2223,147,432,1439,1314,56058,46929,241,147
143,243,665,2573,2318,148,438,1426,1289,56480,47219,243,148
144,270,631,2491,2202,129,478,1377,1221,56841,47568,270,129
145,203,599,2475,2241,106,449,1399,1270,57237,47911,203,106
146,228,614,2542,2320,139,461,1402,1247,57623,48233,228,139
147,232,665,2489,2231,132,523,1499,1322,58056,48624,232,132
148,225,635,2545,2301,147,463,1383,1246,58466,48940,225,147
149,266,577,2407,2223,152,466,1373,1258,58777,49254,266,152
150,245,630,2481,2243,154,463,1358,1224,59162,49563,245,154
151,257,649,2441,2196,108,463,1429,1287,59554,49918,257,108
152,220,633,2508,2264,135,471,1405,1250,59967,50254,220,135
153,252,624,2511,2285,145,474,1443,1289,60339,50583,252,145
154,228,586,2446,2247,137,436,1303,1207,60697,50882,228,137
155,219,638,2456,2212,143,504,1410,1239,61116,51243,219,143
156,246,619,2411,2163,133,459,1381,1250,61489,51569,246,133
157,256,619,2468,2243,146,443,1348,1208,61852,51866,256,146
158,233,658,2510,2237,128,456,1365,1250,62277,52194,233,128
159,227,620,2501,2260,137,442,1319,1177,62670,52499,227,137
160,245,571,2491,2308,135,445,1385,1229,62996,52809,245,135
161,236,650,2521,2277,144,462,1393,1238,63410,53127,236,144
162,214,613,2486,2286,152,448,1377,1265,63809,53423,214,152
163,241,606,2461,2231,141,500,1413,1204,64174,53782,241,141
164,228,592,2446,2217,121,469,1409,1285,64538,54130,228,121
165,256,602,2466,2245,152,496,1433,1293,64884,54474,256,152
166,226,599,2431,2199,136,500,1464,1307,65257,54838,226,136
167,279,630,2522,2306,162,487,1445,1254,65608,55163,279,162
168,225,610,2508,2250,147,496,1448,1253,65993,55512,225,147
169,233,584,2411,2224,132,445,1359,1267,66344,55825,233,132
170,237,560,2360,2175,144,459,1431,1286,66667,56140,237,144
171,235,673,2629,2361,143,462,1407,1281,67105,56459,235,143
172,255,630,2506,2250,152,489,1402,1246,67480,56796,255,152
173,236,601,2412,2194,150,467,1381,1260,67845,57113,236,150
174,240,573,2462,2259,137,443,1393,1302,68178,57419,240,137
175,207,644,2499,2217,171,450,1384,1247,68615,57698,207,171
176,230,609,2471,2246,121,440,1428,1310,68994,58017,230,121
177,219,573,2460,2238,141,492,1430,1267,69348,58368,219,141
178,211,603,2483,2245,151,431,1317,1220,69740,58648,211,151
179,228,597,2453,2193,131,540,1489,1278,70109,59057,228,131
180,222,629,2463,2183,118,456,1395,1261,70516,59395,222,118
181,227,582,2346,2152,140,486,1421,1249,70871,59741,227,140
182,212,611,2442,2245,126,446,1365,1262,71270,60061,212,126
183,232,663,2540,2248,153,425,1346,1260,71701,60333,232,153
184,225,607,2482,2241,135,487,1409,1251,72083,60685,225,135
185,258,610,2479,2290,134,435,1413,1301,72435,60986,258,134
186,221,663,2522,2238,131,427,1305,1188,72877,61282,221,131
187,233,586,2431,2250,142,429,1396,1295,73230,61569,233,142
188,237,634,2529,2268,144,495,1465,1281,73627,61920,237,144
189,218,669,2521,2261,138,451,1384,1252,74078,62233,218,138
190,251,628,2447,2189,156,465,1415,1266,74455,62542,251,156
191,202,586,2443,2253,141,485,1436,1287,74839,62886,202,141
192,246,609,2505,2267,141,449,1307,1212,75202,63194,246,141
193,248,643,2389,2108,137,450,1406,1289,75597,63507,248,137
194,245,605,2476,2274,136,480,1410,1267,75957,63851,245,136
195,249,653,2465,2199,144,474,1446,1286,76361,64181,249,144
196,210,608,2472,2251,133,468,1408,1258,76759,64516,210,133
197,252,599,2511,2281,143,469,1397,1245,77106,64842,252,143
198,233,613,2492,2272,144,426,1367,1264,77486,65124,233,144
199,238,638,2535,2303,124,453,1400,1277,77886,65453,238,124
200,244,616,2420,2184,153,444,1415,1282,78258,65744,244,153
201,262,553,2492,2309,141,504,1440,1255,78549,66107,262,141
202,218,645,2504,2269,120,490,1454,1287,78976,66477,218,120
203,260,614,2421,2214,146,475,1445,1315,79330,66806,260,146
204,236,617,2410,2156,152,509,1484,1310,79711,67163,236,152
205,207,617,2443,2190,149,491,1429,1280,80121,67505,207,149
206,211,622,2501,2242,141,457,1409,1274,80532,67821,211,141
207,218,559,2407,2210,127,441,1380,1252,80873,68135,218,127
208,210,635,2506,2253,128,439,1409,1297,81298,68446,210,128
209,210,631,2486,2217,153,484,1444,1265,81719,68777,210,153
210,219,593,2496,2293,151,485,1456,1313,82093,69111,219,151
211,227,584,2491,2283,115,477,1386,1218,82450,69473,227,115
212,229,604,2345,2129,158,437,1361,1259,82825,69752,229,158
213,216,579,2480,2311,132,471,1416,1272,83188,70091,216,132
214,212,585,2418,2232,129,474,1394,1243,83561,70436,212,129
215,249,601,2373,2161,151,482,1392,1242,83913,70767,249,151
216,245,614,2417,2181,144,447,1441,1321,84282,71070,245,144
217,245,647,2502,2264,145,436,1365,1240,84684,71361,245,145
218,201,639,2446,2209,109,423,1412,1306,85122,71675,201,109
219,254,616,2421,2174,139,467,1417,1248,85484,72003,254,139
220,230,618,2525,2247,151,442,1353,1249,85872,72294,230,151
221,211,614,2479,2239,143,446,1472,1341,86275,72597,211,143
222,204,594,2397,2208,138,498,1447,1278,86665,72957,204,138
223,237,621,2426,2177,141,455,1397,1266,87049,73271,237,141
224,213,614,2467,2225,145,454,1422,1299,87450,73580,213,145
225,223,612,2541,2305,146,458,1372,1226,87839,73892,223,146
226,248,582,2440,2241,130,457,1383,1252,88173,74219,248,130
227,239,600,2448,2225,151,462,1411,1263,88534,74530,239,151
228,248,570,2425,2252,128,475,1399,1243,88856,74877,248,128
229,231,621,2488,2256,135,475,1359,1197,89246,75217,231,135
230,212,628,2480,2225,148,468,1371,1229,89662,75537,212,148
231,207,612,2501,2247,139,442,1388,1286,90067,75840,207,139
232,232,570,2431,2236,135,481,1382,1219,90405,76186,232,135
233,220,612,2457,2222,119,416,1302,1175,90797,76483,220,119
234,214,557,2385,2204,149,494,1409,1263,91140,76828,214,149
235,213,579,2400,2194,139,441,1384,1280,91506,77130,213,139
236,253,586,2513,2283,149,450,1362,1231,91839,77431,253,149
237,217,584,2373,2164,142,487,1393,1218,92206,77776,217,142
238,230,601,2431,2201,143,454,1382,1272,92577,78087,230,143
239,231,593,2420,2206,133,431,1402,1283,92939,78385,231,133
240,243,599,2459,2255,145,452,1416,1280,93295,78692,243,145
241,226,612,2530,2291,129,473,1414,1281,93681,79036,226,129
242,245,613,2475,2203,126,485,1427,1232,94049,79395,245,126
243,253,598,2415,2182,153,503,1409,1254,94394,79745,253,153
244,244,660,2478,2183,152,499,1412,1244,94810,80092,244,152
245,240,641,2519,2248,130,455,1357,1234,95211,80417,240,130
246,237,640,2444,2203,135,474,1396,1247,95614,80756,237,135
247,206,614,2471,2232,121,441,1333,1220,96022,81076,206,121
248,223,577,2392,2168,167,488,1442,1268,96376,81397,223,167
249,236,633,2430,2180,151,467,1444,1292,96773,81713,236,151
250,228,602,2520,2306,162,484,1404,1230,97147,82035,228,162
251,236,638,2493,2249,136,459,1384,1264,97549,82358,236,136
252,221,586,2420,2228,150,461,1372,1230,97914,82669,221,150
253,238,603,2459,2263,150,463,1382,1210,98279,82982,238,150
254,197,639,2413,2114,133,457,1454,1322,98721,83306,197,133
255,260,611,2431,2190,143,487,1412,1286,99072,83650,260,143
256,223,610,2444,2263,140,444,1341,1228,99459,83954,223,140
257,227,584,2367,2152,151,448,1418,1305,99816,84251,227,151
258,215,670,2535,2252,124,461,1452,1315,100271,84588,215,124
259,222,596,2431,2204,153,451,1416,1261,100645,84886,222,153
260,224,631,2526,2251,142,469,1444,1290,101052,85213,224,142
261,215,601,2421,2206,137,447,1412,1292,101438,85523,215,137
262,234,613,2420,2175,132,476,1411,1254,101817,85867,234,132
263,222,611,2521,2300,121,493,1479,1328,102206,86239,222,121
264,280,664,2532,2237,143,482,1462,1294,102590,86578,280,143
265,231,656,2495,2187,159,468,1409,1234,103015,86887,231,159
266,241,616,2449,2234,149,458,1408,1237,103390,87196,241,149
267,239,667,2521,2288,143,434,1367,1282,103818,87487,239,143
268,228,626,2449,2219,153,468,1415,1273,104216,87802,228,153
269,279,585,2430,2256,149,433,1344,1236,104522,88086,279,149
270,251,592,2397,2186,130,470,1413,1263,104863,88426,251,130
271,213,619,2466,2222,137,493,1396,1228,105269,88782,213,137
272,240,615,2493,2270,131,444,1408,1270,105644,89095,240,131
273,238,574,2442,2256,131,458,1449,1268,105980,89422,238,131
274,226,607,2438,2200,120,462,1395,1259,106361,89764,226,120
275,214,613,2425,2153,148,461,1395,1251,106760,90077,214,148
276,246,641,2401,2117,141,515,1422,1222,107155,90451,246,141
277,257,614,2446,2237,146,478,1378,1237,107512,90783,257,146
278,224,632,2587,2341,119,488,1395,1271,107920,91152,224,119
279,212,567,2431,2245,152,441,1336,1244,108275,91441,212,152
280,249,607,2522,2319,136,432,1388,1280,108633,91737,249,136
281,240,647,2480,2227,142,403,1380,1279,109040,91998,240,142
282,224,623,2450,2192,128,462,1453,1306,109439,92332,224,128
283,238,612,2428,2185,129,493,1427,1287,109813,92696,238,129
284,231,666,2547,2253,148,445,1379,1236,110248,92993,231,148
285,237,657,2528,2222,140,473,1374,1214,110668,93326,237,140
286,249,610,2435,2214,129,450,1379,1232,111029,93647,249,129
287,231,653,2480,2211,150,443,1403,1293,111451,93940,231,150
288,219,632,2511,2254,138,436,1348,1235,111864,94238,219,138
289,261,607,2407,2187,135,464,1396,1235,112210,94567,261,135
290,238,610,2432,2204,118,455,1388,1215,112582,94904,238,118
291,239,614,2501,2270,168,466,1386,1249,112957,95202,239,168
292,249,618,2464,2234,135,486,1404,1297,113326,95553,249,135
293,218,607,2511,2332,161,480,1447,1285,113715,95872,218,161
294,261,653,2495,2204,140,499,1449,1293,114107,96231,261,140
295,264,611,2453,2240,139,435,1410,1331,114454,96527,264,139
296,240,634,2524,2292,150,490,1430,1235,114848,96867,240,150
297,224,662,2567,2325,131,490,1400,1241,115286,97226,224,131
298,225,625,2466,2236,144,462,1419,1296,115686,97544,225,144
299,217,568,2443,2255,133,477,1434,1276,116037,97888,217,133
300,259,625,2455,2201,142,473,1399,1255,116403,98219,259,142
301,235,625,2470,2216,131,455,1369,1258,116793,98543,235,131
302,234,662,2475,2197,145,485,1458,1270,117221,98883,234,145
303,254,555,2395,2220,128,460,1351,1221,117522,99215,254,128
304,236,605,2476,2255,127,450,1408,1310,117891,99538,236,127
305,232,586,2373,2169,129,468,1409,1281,118245,99877,232,129
306,226,632,2445,2188,137,490,1400,1261,118651,100230,226,137
307,224,681,2573,2309,128,451,1372,1248,119108,100553,224,128
308,236,648,2633,2331,152,495,1496,1337,119520,100896,236,152
309,235,630,2452,2177,161,484,1386,1238,119915,101219,235,161
310,235,637,2506,2264,137,438,1359,1249,120317,101520,235,137
311,266,640,2578,2347,154,438,1384,1286,120691,101804,266,154
312,212,608,2456,2234,124,478,1406,1255,121087,102158,212,124
313,221,617,2493,2255,111,497,1394,1235,121483,102544,221,111
314,203,632,2507,2294,152,471,1393,1232,121912,102863,203,152
315,265,617,2364,2136,141,463,1395,1267,122264,103185,265,141
316,221,645,2415,2150,145,450,1395,1286,122688,103490,221,145
317,251,610,2431,2196,140,494,1447,1286,123047,103844,251,140
318,284,636,2534,2285,120,482,1412,1257,123399,104206,284,120
319,231,615,2458,2172,148,450,1397,1269,123783,104508,231,148
320,243,613,2512,2318,126,465,1356,1210,124153,104847,243,126
321,212,608,2392,2162,153,476,1425,1284,124549,105170,212,153
322,218,630,2402,2151,130,431,1350,1246,124961,105471,218,130
323,229,624,2447,2223,144,466,1431,1283,125356,105793,229,144
324,248,626,2527,2357,157,476,1457,1318,125734,106112,248,157
325,249,618,2479,2264,134,441,1325,1225,126103,106419,249,134
326,244,596,2423,2231,151,484,1391,1216,126455,106752,244,151
327,232,584,2450,2233,141,511,1515,1310,126807,107122,232,141
328,213,576,2364,2157,131,503,1431,1268,127170,107494,213,131
329,221,591,2484,2264,154,438,1397,1282,127540,107778,221,154
330,243,659,2467,2174,139,460,1330,1187,127956,108099,243,139
331,262,633,2493,2236,129,474,1426,1303,128327,108444,262,129
332,234,644,2495,2263,143,471,1394,1256,128737,108772,234,143
333,252,634,2432,2181,156,487,1428,1248,129119,109103,252,156
334,226,583,2533,2351,130,480,1399,1261,129476,109453,226,130
335,244,626,2479,2209,150,421,1390,1305,129858,109724,244,150
336,238,641,2551,2261,138,461,1362,1248,130261,110047,238,138
337,251,617,2505,2273,125,431,1390,1266,130627,110353,251,125
338,253,649,2509,2234,161,477,1371,1185,131023,110669,253,161
339,239,624,2521,2254,137,474,1404,1254,131408,111006,239,137
340,245,644,2494,2215,130,465,1398,1270,131807,111341,245,130
341,265,591,2430,2232,122,459,1380,1259,132133,111678,265,122
342,255,642,2480,2225,135,411,1322,1250,132520,111954,255,135
343,257,615,2438,2236,117,486,1477,1301,132878,112323,257,117
344,236,636,2543,2267,161,469,1430,1302,133278,112631,236,161
345,237,606,2471,2274,126,450,1379,1231,133647,112955,237,126
346,243,586,2462,2256,131,429,1367,1284,133990,113253,243,131
347,246,609,2441,2216,151,482,1375,1205,134353,113584,246,151
348,233,621,2555,2322,148,458,1370,1245,134741,113894,233,148
349,236,642,2484,2242,150,486,1452,1301,135147,114230,236,150
350,201,638,2469,2253,139,442,1380,1245,135584,114533,201,139
351,245,579,2376,2181,145,434,1369,1260,135918,114822,245,145
352,224,602,2446,2228,118,454,1388,1220,136296,115158,224,118
353,225,591,2465,2266,158,421,1335,1184,136662,115421,225,158
354,226,606,2436,2191,127,448,1380,1245,137042,115742,226,127
355,225,630,2444,2206,144,482,1427,1262,137447,116080,225,144
356,208,597,2394,2166,165,480,1402,1235,137836,116395,208,165
357,226,609,2462,2221,143,488,1454,1303,138219,116740,226,143
358,222,600,2532,2312,141,478,1456,1294,138597,117077,222,141
359,228,597,2386,2139,143,489,1445,1284,138966,117423,228,143
360,245,627,2466,2266,140,477,1463,1304,139348,117760,245,140
361,241,619,2492,2253,143,471,1396,1235,139726,118088,241,143
362,230,610,2436,2183,136,480,1455,1323,140106,118432,230,136
363,254,624,2408,2155,146,460,1404,1258,140476,118746,254,146
364,226,677,2508,2204,153,487,1359,1228,140927,119080,226,153
365,237,615,2459,2222,141,474,1396,1260,141305,119413,237,141
366,234,602,2461,2249,138,431,1412,1313,141673,119706,234,138
367,215,617,2412,2193,135,472,1404,1248,142075,120043,215,135
368,246,579,2428,2237,162,491,1376,1226,142408,120372,246,162
369,225,614,2447,2205,129,480,1427,1273,142797,120723,225,129
370,228,622,2436,2207,128,518,1433,1261,143191,121113,228,128
371,224,651,2488,2207,155,440,1397,1295,143618,121398,224,155
372,206,598,2448,2270,150,491,1489,1312,144010,121739,206,150
373,211,594,2439,2249,145,475,1408,1251,144393,122069,211,145
374,247,647,2469,2202,156,463,1401,1265,144793,122376,247,156
375,213,627,2468,2204,143,453,1401,1259,145207,122686,213,143
376,227,592,2454,2231,133,481,1449,1313,145572,123034,227,133
377,214,628,2443,2218,148,458,1406,1273,145986,123344,214,148
378,246,620,2484,2230,130,449,1327,1199,146360,123663,246,130
379,250,593,2392,2200,120,448,1396,1263,146703,123991,250,120
380,236,602,2384,2161,133,463,1392,1241,147069,124321,236,133
381,228,634,2454,2190,131,447,1417,1299,147475,124637,228,131
382,236,586,2358,2138,148,465,1344,1179,147825,124954,236,148
383,247,593,2410,2217,162,465,1457,1352,148171,125257,247,162
384,219,571,2412,2246,152,435,1352,1231,148523,125540,219,152
385,219,646,2526,2246,146,469,1450,1292,148950,125863,219,146
386,264,618,2504,2278,132,474,1431,1300,149304,126205,264,132
387,238,632,2514,2267,148,473,1364,1228,149698,126530,238,148
388,278,615,2460,2240,131,445,1410,1287,150035,126844,278,131
389,209,650,2538,2298,147,470,1429,1270,150476,127167,209,147
390,225,627,2444,2200,150,415,1342,1235,150878,127432,225,150
391,242,606,2532,2317,130,415,1391,1284,151242,127717,242,130
392,215,613,2440,2222,128,485,1444,1281,151640,128074,215,128
393,207,615,2509,2234,130,491,1390,1226,152048,128435,207,130
394,215,613,2506,2262,160,486,1477,1301,152446,128761,215,160
395,227,586,2551,2371,131,466,1426,1281,152805,129096,227,131
396,240,622,2466,2230,157,494,1437,1303,153187,129433,240,157
397,235,599,2487,2249,155,516,1511,1308,153551,129794,235,155
398,204,605,2435,2198,134,442,1347,1213,153952,130102,204,134
399,237,631,2472,2190,139,442,1359,1195,154346,130405,237,139
400,232,634,2553,2309,144,482,1398,1232,154748,130743,232,144
401,261,634,2509,2274,142,484,1406,1237,155121,131085,261,142
402,246,613,2496,2304,139,499,1385,1255,155488,131445,246,139
403,230,581,2430,2242,131,441,1382,1277,155839,131755,230,131
404,246,629,2415,2133,145,446,1435,1327,156222,132056,246,145
405,226,588,2454,2237,145,476,1439,1290,156584,132387,226,145
406,230,630,2508,2270,141,465,1431,1305,156984,132711,230,141
407,224,656,2515,2240,130,479,1377,1231,157416,133060,224,130
408,251,648,2543,2263,163,462,1375,1225,157813,133359,251,163
409,235,610,2479,2266,158,466,1377,1256,158188,133667,235,158
410,240,612,2537,2285,130,453,1407,1294,158560,133990,240,130
411,257,625,2461,2241,157,506,1481,1296,158928,134339,257,157
412,209,673,2561,2286,156,443,1382,1248,159392,134626,209,156
413,233,623,2477,2246,133,460,1395,1282,159782,134953,233,133
414,235,615,2442,2214,151,446,1385,1252,160162,135248,235,151
415,200,643,2495,2236,145,485,1424,1277,160605,135588,200,145
416,252,621,2440,2188,139,486,1418,1224,160974,135935,252,139
417,241,588,2367,2180,153,448,1381,1239,161321,136230,241,153
418,232,605,2389,2172,124,516,1445,1263,161694,136622,232,124
419,245,611,2459,2213,139,484,1419,1276,162060,136967,245,139
420,241,627,2536,2308,164,499,1495,1295,162446,137302,241,164
421,212,603,2409,2206,142,486,1380,1251,162837,137646,212,142
422,245,608,2481,2235,137,453,1351,1234,163200,137962,245,137
423,245,605,2464,2207,156,469,1363,1225,163560,138275,245,156
424,264,591,2472,2242,136,490,1439,1229,163887,138629,264,136
425,242,628,2432,2155,157,448,1374,1279,164273,138920,242,157
426,255,573,2446,2239,119,480,1434,1306,164591,139281,255,119
427,220,598,2487,2270,153,505,1446,1273,164969,139633,220,153
428,245,603,2496,2265,129,429,1352,1259,165327,139933,245,129
429,226,656,2563,2279,133,478,1389,1239,165757,140278,226,133
430,222,616,2517,2298,131,465,1421,1287,166151,140612,222,131
431,231,651,2534,2250,112,438,1393,1303,166571,140938,231,112
