,NDPD1,NHAPD1,NIPD1,NRPD1,NDPD2,NHAPD2,NIPD2,NRPD2,HOCC1PD,HOCC2PD,NPPD1,NPPD2
71,254,625,2540,2277,139,485,1420,1242,28437,24343,254,139
72,248,598,2497,2276,142,465,1445,1327,28787,24666,248,142
73,224,628,2521,2270,143,482,1443,1279,29191,25005,224,143
74,241,596,2487,2282,134,450,1440,1293,29546,25321,241,134
75,228,607,2511,2292,154,472,1446,1295,29925,25639,228,154
76,226,602,2426,2184,170,466,1407,1235,30301,25935,226,170
77,231,634,2539,2290,147,469,1384,1247,30704,26257,231,147
78,238,621,2380,2131,125,460,1437,1297,31087,26592,238,125
79,214,613,2522,2299,147,454,1347,1216,31486,26899,214,147
80,242,598,2464,2212,131,496,1385,1256,31842,27264,242,131
81,233,613,2506,2276,156,488,1386,1240,32222,27596,233,156
82,241,652,2464,2193,139,471,1414,1269,32633,27928,241,139
83,254,650,2539,2292,120,444,1408,1257,33029,28252,254,120
84,241,624,2549,2357,137,482,1403,1256,33412,28597,241,137
85,232,640,2463,2216,156,473,1415,1296,33820,28914,232,156
86,248,605,2411,2191,150,480,1445,1291,34177,29244,248,150
87,222,630,2435,2201,164,453,1377,1232,34585,29533,222,164
88,229,625,2479,2244,141,443,1400,1284,34981,29835,229,141
89,205,665,2498,2231,142,503,1467,1313,35441,30196,205,142
90,225,582,2426,2219,130,468,1344,1192,35798,30534,225,130
91,249,591,2503,2307,140,420,1326,1231,36140,30814,249,140
92,243,615,2419,2183,143,463,1429,1301,36512,31134,243,143
93,223,637,2365,2103,123,460,1419,1306,36926,31471,223,123
94,251,616,2419,2174,125,445,1327,1197,37291,31791,251,125
95,226,606,2502,2272,147,497,1454,1262,37671,32141,226,147
96,237,653,2594,2312,134,462,1403,1268,38087,32469,237,134
97,225,598,2475,2257,130,466,1372,1230,38460,32805,225,130
98,240,631,2473,2247,163,508,1504,1320,38851,33150,240,163
99,222,614,2406,2174,164,438,1374,1237,39243,33424,222,164
100,254,614,2503,2264,146,446,1403,1291,39603,33724,254,146
101,223,625,2515,2286,150,508,1477,1305,40005,34082,223,150
102,216,610,2487,2264,147,436,1383,1283,40399,34371,216,147
103,237,593,2476,2278,145,502,1422,1200,40755,34728,237,145
104,243,620,2520,2273,151,442,1350,1208,41132,35019,243,151
105,217,622,2464,2229,154,457,1322,1158,41537,35322,217,154
106,216,592,2441,2260,162,455,1357,1209,41913,35615,216,162
107,224,637,2436,2197,137,473,1390,1251,42326,35951,224,137
108,228,652,2497,2235,141,518,1485,1316,42750,36328,228,141
109,239,691,2505,2209,135,414,1363,1266,43202,36607,239,135
110,272,613,2405,2195,129,459,1378,1243,43543,36937,272,129
111,246,595,2438,2223,140,476,1465,1316,43892,37273,246,140
112,250,633,2588,2315,131,434,1354,1247,44275,37576,250,131
113,225,573,2452,2267,138,518,1409,1222,44623,37956,225,138
114,199,668,2607,2324,157,461,1403,1263,45092,38260,199,157
115,245,626,2472,2203,134,467,1422,1241,45473,38593,245,134
116,241,651,2514,2243,145,446,1387,1271,45883,38894,241,145
117,268,640,2420,2165,157,443,1366,1272,46255,39180,268,157
118,240,537,2404,2288,157,463,1397,1259,46552,39486,240,157
119,234,639,2440,2193,144,447,1466,1342,46957,39789,234,144
120,218,629,2504,2247,138,456,1389,1272,47368,40107,218,138
121,215,621,2465,2267,143,449,1420,1270,47774,40413,215,143
122,264,614,2531,2334,154,448,1378,1238,48124,40707,264,154
123,232,617,2465,2285,147,456,1387,1207,48509,41016,232,147
124,204,623,2415,2178,142,448,1397,1250,48928,41322,204,142
125,237,566,2506,2328,123,432,1351,1242,49257,41631,237,123
126,221,624,2475,2218,138,480,1385,1218,49660,41973,221,138
127,224,602,2454,2208,156,481,1415,1278,50038,42298,224,156
128,239,622,2436,2204,142,463,1380,1242,50421,42619,239,142
129,229,602,2534,2357,149,446,1351,1245,50794,42916,229,149
130,228,605,2451,2223,114,473,1386,1260,51171,43275,228,114
131,216,671,2522,2236,135,473,1413,1286,51626,43613,216,135
132,250,616,2398,2163,134,471,1374,1215,51992,43950,250,134
133,215,606,2456,2207,130,462,1414,1255,52383,44282,215,130
134,249,607,2491,2261,133,419,1420,1323,52741,44568,249,133
135,228,599,2511,2267,139,461,1391,1227,53112,44890,228,139
136,246,623,2475,2254,136,458,1390,1259,53489,45212,246,136
137,200,656,2458,2191,131,442,1374,1255,53945,45523,200,131
138,230,629,2433,2158,143,440,1369,1231,54344,45820,230,143
139,227,597,2478,2278,146,441,1352,1218,54714,46115,227,146
140,231,668,2507,2230,124,474,1462,1297,55151,46465,231,124
141,203,598,2533,2332,154,442,1373,1248,55546,46753,203,154
142,216,629,2493,2280,118,464,1413,1249,55959,47099,216,118
143,225,616,2485,2258,154,454,1428,1319,56350,47399,225,154
144,245,595,2412,2206,136,431,1368,1236,56700,47694,245,136
145,224,622,2413,2154,130,439,1364,1247,57098,48003,224,130
146,248,629,2504,2285,126,455,1365,1218,57479,48332,248,126
147,234,594,2404,2188,158,470,1446,1275,57839,48644,234,158
148,240,622,2505,2263,132,459,1395,1257,58221,48971,240,132
149,232,626,2522,2264,136,465,1427,1277,58615,49300,232,136
150,238,594,2517,2332,135,458,1357,1239,58971,49623,238,135
151,266,607,2485,2256,153,458,1382,1267,59312,49928,266,153
152,240,610,2481,2262,162,436,1391,1295,59682,50202,240,162
153,231,600,2454,2236,144,451,1387,1239,60051,50509,231,144
154,221,613,2426,2200,124,489,1479,1292,60443,50874,221,124
155,192,597,2463,2265,133,485,1408,1273,60848,51226,192,133
156,269,590,2384,2182,128,475,1410,1257,61169,51573,269,128
157,238,602,2495,2240,142,490,1453,1284,61533,51921,238,142
158,219,617,2537,2270,136,434,1356,1233,61931,52219,219,136
159,255,608,2448,2227,141,499,1425,1267,62284,52577,255,141
160,205,627,2517,2236,142,453,1412,1259,62706,52888,205,142
161,189,587,2363,2143,166,471,1384,1216,63104,53193,189,166
162,235,641,2430,2187,142,483,1480,1325,63510,53534,235,142
163,228,609,2462,2223,144,478,1423,1260,63891,53868,228,144
164,232,591,2452,2243,148,452,1386,1285,64250,54172,232,148
165,227,615,2392,2144,138,469,1405,1240,64638,54503,227,138
166,227,613,2472,2256,146,438,1359,1236,65024,54795,227,146
167,229,614,2415,2145,144,425,1361,1272,65409,55076,229,144
168,262,562,2459,2318,129,440,1414,1306,65709,55387,262,129
169,237,647,2449,2185,159,492,1433,1240,66119,55720,237,159
170,238,631,2548,2280,136,460,1351,1194,66512,56044,238,136
171,229,602,2489,2221,147,469,1388,1245,66885,56366,229,147
172,241,608,2457,2246,138,471,1377,1232,67252,56699,241,138
173,223,591,2543,2306,156,467,1391,1240,67620,57010,223,156
174,247,640,2434,2197,150,480,1468,1310,68013,57340,247,150
175,221,602,2527,2301,148,497,1421,1270,68394,57689,221,148
176,239,603,2484,2255,141,437,1397,1245,68758,57985,239,141
177,221,631,2539,2269,144,493,1406,1240,69168,58334,221,144
178,213,614,2442,2218,145,490,1434,1262,69569,58679,213,145
179,239,667,2524,2235,150,448,1398,1280,69997,58977,239,150
180,233,651,2434,2163,138,450,1367,1215,70415,59289,233,138
181,247,590,2470,2274,126,465,1392,1246,70758,59628,247,126
182,240,627,2560,2383,136,452,1362,1247,71145,59944,240,136
183,268,601,2356,2131,161,457,1371,1251,71478,60240,268,161
184,229,636,2511,2235,149,454,1414,1288,71885,60545,229,149
185,245,621,2453,2216,145,517,1428,1247,72261,60917,245,145
186,200,579,2369,2154,141,452,1382,1242,72640,61228,200,141
187,247,631,2521,2299,129,477,1413,1260,73024,61576,247,129
188,248,573,2402,2203,148,463,1459,1345,73349,61891,248,148
189,230,621,2526,2270,141,482,1419,1227,73740,62232,230,141
190,250,623,2494,2266,136,468,1380,1271,74113,62564,250,136
191,241,612,2462,2225,145,445,1420,1286,74484,62864,241,145
192,217,679,2557,2209,158,454,1365,1236,74946,63160,217,158
193,246,604,2479,2270,155,457,1357,1199,75304,63462,246,155
194,230,602,2462,2235,137,462,1430,1277,75676,63787,230,137
195,236,625,2455,2203,138,456,1374,1263,76065,64105,236,138
196,243,643,2553,2288,154,459,1385,1242,76465,64410,243,154
197,245,631,2492,2255,146,463,1416,1256,76851,64727,245,146
198,222,626,2456,2218,129,438,1377,1272,77255,65036,222,129
199,233,620,2498,2240,132,456,1331,1177,77642,65360,233,132
200,252,597,2509,2276,134,462,1402,1247,77987,65688,252,134
201,237,626,2513,2262,139,459,1400,1285,78376,66008,237,139
202,231,649,2458,2197,141,461,1349,1215,78794,66328,231,141
203,234,594,2426,2233,141,442,1428,1295,79154,66629,234,141
204,237,596,2441,2207,156,436,1406,1284,79513,66909,237,156
205,229,609,2473,2260,144,446,1438,1317,79893,67211,229,144
206,260,668,2569,2280,129,481,1376,1217,80301,67563,260,129
207,238,615,2507,2287,122,472,1381,1249,80678,67913,238,122
208,246,610,2451,2193,140,450,1386,1261,81042,68223,246,140
209,228,607,2367,2158,147,419,1375,1294,81421,68495,228,147
210,246,592,2493,2304,145,454,1396,1256,81767,68804,246,145
211,243,616,2503,2246,138,495,1444,1226,82140,69161,243,138
212,280,590,2475,2285,138,458,1417,1284,82450,69481,280,138
213,249,579,2442,2247,133,521,1435,1235,82780,69869,249,133
214,234,591,2487,2253,148,431,1382,1273,83137,70152,234,148
215,220,572,2364,2157,126,498,1506,1344,83489,70524,220,126
216,225,620,2548,2306,122,455,1396,1258,83884,70857,225,122
217,244,589,2455,2219,143,455,1386,1243,84229,71169,244,143
218,236,617,2518,2330,156,470,1376,1235,84610,71483,236,156
219,220,611,2509,2271,152,437,1309,1209,85001,71768,220,152
220,212,597,2463,2256,141,435,1406,1259,85386,72062,212,141
221,217,592,2431,2205,143,441,1408,1298,85761,72360,217,143
222,215,642,2455,2195,162,503,1457,1255,86188,72701,215,162
223,230,615,2426,2208,133,470,1419,1262,86573,73038,230,133
224,242,625,2529,2271,143,469,1384,1245,86956,73364,242,143
225,224,607,2431,2222,140,426,1397,1253,87339,73650,224,140
226,236,652,2522,2245,134,451,1464,1370,87755,73967,236,134
227,240,649,2448,2195,142,470,1367,1228,88164,74295,240,142
228,227,595,2462,2246,119,445,1440,1312,88532,74621,227,119
229,244,559,2468,2322,136,477,1438,1273,88847,74962,244,136
230,229,631,2455,2213,172,472,1411,1263,89249,75262,229,172
231,228,602,2444,2203,151,491,1455,1272,89623,75602,228,151
232,280,590,2434,2224,118,477,1468,1303,89933,75961,280,118
233,231,583,2373,2146,138,470,1420,1250,90285,76293,231,138
234,224,665,2468,2190,157,457,1382,1253,90726,76593,224,157
235,234,614,2497,2237,141,497,1395,1224,91106,76949,234,141
236,252,613,2470,2214,140,473,1475,1322,91467,77282,252,140
237,255,592,2473,2251,148,475,1409,1250,91804,77609,255,148
238,248,612,2519,2264,153,455,1457,1359,92168,77911,248,153
239,221,602,2401,2163,139,463,1403,1227,92549,78235,221,139
240,237,623,2471,2180,137,495,1470,1304,92935,78593,237,137
241,207,597,2486,2258,151,438,1366,1240,93325,78880,207,151
242,218,592,2458,2243,145,480,1409,1259,93699,79215,218,145
243,238,626,2497,2248,150,493,1457,1296,94087,79558,238,150
244,206,612,2383,2143,161,495,1417,1239,94493,79892,206,161
245,257,582,2432,2215,157,458,1353,1224,94818,80193,257,157
246,226,583,2435,2219,126,496,1434,1252,95175,80563,226,126
247,207,570,2478,2294,137,424,1369,1297,95538,80850,207,137
248,231,589,2415,2219,134,442,1378,1258,95896,81158,231,134
249,226,592,2407,2181,145,424,1338,1224,96262,81437,226,145
250,241,564,2434,2237,144,441,1337,1229,96585,81734,241,144
251,221,616,2469,2219,113,459,1384,1279,96980,82080,221,113
252,203,618,2531,2293,150,459,1384,1254,97395,82389,203,150
253,232,576,2378,2169,125,443,1433,1289,97739,82707,232,125
254,219,623,2575,2345,156,427,1327,1208,98143,82978,219,156
255,239,649,2497,2229,126,478,1467,1276,98553,83330,239,126
256,240,606,2441,2196,149,465,1388,1273,98919,83646,240,149
257,219,623,2518,2261,132,466,1375,1227,99323,83980,219,132
258,222,629,2506,2252,134,426,1382,1297,99730,84272,222,134
259,250,680,2447,2163,147,480,1424,1273,100160,84605,250,147
260,241,620,2438,2163,130,504,1443,1285,100539,84979,241,130
261,231,580,2431,2218,152,457,1410,1276,100888,85284,231,152
262,235,614,2419,2205,131,465,1419,1270,101267,85618,235,131
263,229,598,2425,2217,136,468,1453,1333,101636,85950,229,136
264,248,589,2448,2265,120,471,1424,1270,101977,86301,248,120
265,226,643,2476,2209,150,481,1375,1205,102394,86632,226,150
266,235,583,2393,2193,132,440,1353,1240,102742,86940,235,132
267,236,634,2455,2225,138,468,1427,1290,103140,87270,236,138
268,217,578,2410,2206,151,467,1346,1200,103501,87586,217,151
269,196,622,2566,2309,138,477,1337,1197,103927,87925,196,138
270,211,640,2450,2195,140,472,1416,1260,104356,88257,211,140
271,248,615,2458,2229,141,458,1324,1184,104723,88574,248,141
272,239,611,2477,2262,139,490,1448,1293,105095,88925,239,139
273,229,643,2496,2261,144,462,1442,1312,105509,89243,229,144
274,204,633,2428,2185,148,528,1475,1300,105938,89623,204,148
275,224,607,2543,2323,148,459,1422,1248,106321,89934,224,148
276,235,632,2529,2281,134,461,1377,1295,106718,90261,235,134
277,238,629,2437,2183,137,454,1368,1220,107109,90578,238,137
278,215,626,2449,2153,155,465,1395,1269,107520,90888,215,155
279,236,605,2514,2306,149,503,1402,1233,107889,91242,236,149
280,262,602,2454,2208,151,433,1322,1194,108229,91524,262,151
281,232,612,2479,2238,138,453,1348,1204,108609,91839,232,138
282,230,574,2368,2178,146,477,1395,1266,108953,92170,230,146
283,250,608,2533,2299,134,489,1477,1316,109311,92525,250,134
284,223,625,2456,2261,147,486,1393,1222,109713,92864,223,147
285,223,606,2445,2226,140,457,1408,1294,110096,93181,223,140
286,255,653,2502,2231,135,493,1381,1193,110494,93539,255,135
287,222,579,2371,2213,153,472,1484,1316,110851,93858,222,153
288,218,630,2441,2177,134,451,1367,1269,111263,94175,218,134
289,237,622,2494,2232,131,468,1447,1304,111648,94512,237,131
290,268,636,2559,2290,161,474,1429,1246,112016,94825,268,161
291,213,608,2488,2274,127,510,1461,1286,112411,95208,213,127
292,198,622,2483,2275,138,449,1382,1226,112835,95519,198,138
293,234,634,2515,2264,144,481,1443,1311,113235,95856,234,144
294,232,623,2502,2306,156,501,1370,1218,113626,96201,232,156
295,232,669,2505,2215,129,447,1343,1225,114063,96519,232,129
296,250,613,2499,2300,119,474,1400,1248,114426,96874,250,119
297,219,634,2432,2180,167,480,1453,1300,114841,97187,219,167
298,268,632,2450,2204,134,466,1347,1188,115205,97519,268,134
299,232,611,2407,2219,140,469,1415,1280,115584,97848,232,140
300,236,584,2538,2323,144,488,1448,1304,115932,98192,236,144
301,214,576,2510,2309,157,473,1381,1235,116294,98508,214,157
302,239,659,2404,2147,172,462,1408,1264,116714,98798,239,172
303,242,576,2393,2187,143,508,1442,1286,117048,99163,242,143
304,249,601,2504,2274,145,429,1372,1249,117400,99447,249,145
305,243,644,2485,2214,156,430,1358,1241,117801,99721,243,156
306,230,630,2520,2302,134,470,1388,1229,118201,100057,230,134
307,220,643,2435,2160,156,462,1447,1331,118624,100363,220,156
308,227,626,2457,2217,165,462,1452,1312,119023,100660,227,165
309,234,615,2503,2252,160,432,1379,1270,119404,100932,234,160
310,257,617,2503,2270,148,476,1368,1239,119764,101260,257,148
311,235,605,2426,2192,151,488,1503,1329,120134,101597,235,151
312,242,649,2538,2270,137,429,1379,1262,120541,101889,242,137
313,224,657,2606,2331,157,446,1320,1191,120974,102178,224,157
314,218,627,2486,2253,141,419,1357,1254,121383,102456,218,141
315,238,652,2532,2293,143,473,1460,1294,121797,102786,238,143
316,247,570,2437,2236,129,471,1397,1235,122120,103128,247,129
317,215,657,2476,2185,152,445,1388,1265,122562,103421,215,152
318,259,547,2391,2229,138,469,1370,1213,122850,103752,259,138
319,238,616,2566,2335,156,441,1377,1227,123228,104037,238,156
320,204,607,2478,2222,137,458,1401,1274,123631,104358,204,137
321,248,609,2465,2244,138,458,1342,1183,123992,104678,248,138
322,250,609,2453,2236,173,465,1463,1311,124351,104970,250,173
323,253,626,2511,2260,133,481,1382,1244,124724,105318,253,133
324,239,624,2478,2257,150,446,1408,1258,125109,105614,239,150
325,238,596,2425,2195,140,454,1336,1188,125467,105928,238,140
326,226,590,2427,2206,128,475,1432,1264,125831,106275,226,128
327,224,600,2484,2268,156,433,1399,1268,126207,106552,224,156
328,202,644,2530,2274,134,460,1372,1220,126649,106878,202,134
329,241,594,2439,2198,148,466,1454,1279,127002,107196,241,148
330,256,592,2474,2276,135,512,1479,1325,127338,107573,256,135
331,233,580,2366,2155,137,467,1420,1263,127685,107903,233,137
332,230,584,2505,2321,143,482,1455,1273,128039,108242,230,143
333,254,595,2492,2271,152,477,1465,1335,128380,108567,254,152
334,224,622,2469,2238,142,455,1403,1305,128778,108880,224,142
335,229,645,2523,2264,160,471,1405,1241,129194,109191,229,160
336,219,602,2435,2188,142,498,1419,1253,129577,109547,219,142
337,221,622,2477,2259,145,474,1362,1208,129978,109876,221,145
338,230,635,2534,2265,156,450,1363,1214,130383,110170,230,156
339,242,676,2555,2271,161,465,1400,1255,130817,110474,242,161
340,251,648,2541,2290,139,466,1383,1249,131214,110801,251,139
341,253,609,2519,2294,140,439,1377,1270,131570,111100,253,140
342,226,591,2445,2239,135,453,1397,1264,131935,111418,226,135
343,255,577,2349,2166,145,456,1419,1266,132257,111729,255,145
344,223,625,2541,2284,143,428,1298,1217,132659,112014,223,143
345,227,626,2495,2272,147,484,1437,1271,133058,112351,227,147
346,247,610,2478,2261,149,439,1371,1298,133421,112641,247,149
347,217,618,2530,2276,140,499,1438,1245,133822,113000,217,140
348,241,600,2402,2188,136,475,1417,1241,134181,113339,241,136
349,226,630,2460,2193,136,456,1388,1218,134585,113659,226,136
350,235,638,2568,2331,136,460,1345,1226,134988,113983,235,136
351,244,610,2482,2236,152,505,1448,1309,135354,114336,244,152
352,246,589,2399,2196,147,467,1412,1279,135697,114656,246,147
353,226,581,2429,2239,121,490,1451,1257,136052,115025,226,121
354,214,610,2500,2223,129,453,1378,1230,136448,115349,214,129
355,221,607,2473,2206,154,484,1401,1273,136834,115679,221,154
356,267,654,2550,2281,134,482,1373,1228,137221,116027,267,134
357,209,602,2493,2269,156,500,1456,1312,137614,116371,209,156
358,248,651,2551,2287,144,487,1409,1268,138017,116714,248,144
359,236,661,2492,2231,148,461,1357,1195,138442,117027,236,148
360,250,624,2548,2329,131,482,1389,1247,138816,117378,250,131
361,234,635,2543,2279,135,458,1432,1277,139217,117701,234,135
362,243,639,2487,2248,152,427,1331,1260,139613,117976,243,152
363,201,591,2522,2322,124,450,1377,1254,140003,118302,201,124
364,234,598,2380,2176,133,460,1388,1215,140367,118629,234,133
365,227,643,2480,2224,143,482,1464,1327,140783,118968,227,143
366,240,608,2471,2236,152,418,1309,1206,141151,119234,240,152
367,244,615,2427,2182,125,457,1404,1282,141522,119566,244,125
368,262,627,2471,2212,157,455,1409,1268,141887,119864,262,157
369,225,641,2435,2170,147,448,1374,1242,142303,120165,225,147
370,230,578,2499,2317,138,475,1437,1319,142651,120502,230,138
371,211,636,2413,2189,128,458,1368,1213,143076,120832,211,128
372,251,563,2374,2221,121,487,1423,1247,143388,121198,251,121
373,249,610,2473,2249,138,474,1433,1253,143749,121534,249,138
374,238,615,2491,2220,147,480,1442,1289,144126,121867,238,147
375,232,571,2356,2175,131,491,1496,1347,144465,122227,232,131
376,227,617,2527,2279,141,470,1465,1334,144855,122556,227,141
377,258,572,2502,2310,152,491,1475,1313,145169,122895,258,152
378,184,600,2412,2212,144,459,1399,1255,145585,123210,184,144
379,235,589,2414,2187,154,427,1350,1249,145939,123483,235,154
380,219,620,2508,2236,157,454,1337,1211,146340,123780,219,157
381,217,638,2555,2305,151,461,1412,1271,146761,124090,217,151
382,237,622,2419,2185,145,476,1388,1205,147146,124421,237,145
383,224,629,2508,2249,137,443,1414,1285,147551,124727,224,137
384,227,621,2415,2153,166,458,1398,1261,147945,125019,227,166
385,214,604,2458,2245,129,443,1396,1307,148335,125333,214,129
386,266,577,2385,2181,154,479,1421,1263,148646,125658,266,154
387,263,616,2471,2256,140,475,1399,1241,148999,125993,263,140
388,219,592,2439,2246,144,442,1359,1235,149372,126291,219,144
389,228,642,2496,2202,123,485,1453,1288,149786,126653,228,123
390,220,573,2408,2212,149,436,1381,1279,150139,126940,220,149
391,211,601,2522,2302,145,469,1416,1248,150529,127264,211,145
392,256,644,2513,2276,149,473,1426,1281,150917,127588,256,149
393,243,637,2484,2232,140,470,1371,1226,151311,127918,243,140
394,223,624,2413,2161,132,476,1357,1215,151712,128262,223,132
395,269,631,2502,2262,175,477,1417,1247,152074,128564,269,175
396,249,589,2488,2262,132,468,1427,1265,152414,128900,249,132
397,235,618,2478,2238,147,478,1385,1242,152797,129231,235,147
398,224,622,2423,2155,137,469,1417,1304,153195,129563,224,137
399,218,615,2486,2250,149,446,1395,1253,153592,129860,218,149
400,230,619,2358,2091,135,469,1421,1274,153981,130194,230,135
401,254,617,2497,2261,144,449,1377,1262,154344,130499,254,144
402,227,605,2431,2200,129,443,1424,1274,154722,130813,227,129
403,223,623,2449,2214,128,486,1379,1197,155122,131171,223,128
404,231,621,2520,2299,135,477,1424,1270,155512,131513,231,135
405,231,630,2489,2263,138,498,1416,1234,155911,131873,231,138
406,232,621,2472,2224,146,471,1362,1200,156300,132198,232,146
407,226,602,2388,2184,150,436,1360,1252,156676,132484,226,150
408,213,619,2448,2218,123,487,1452,1287,157082,132848,213,123
409,244,633,2450,2196,152,455,1402,1295,157471,133151,244,152
410,213,603,2485,2269,144,399,1348,1284,157861,133406,213,144
411,233,622,2393,2140,133,465,1400,1249,158250,133738,233,133
412,273,603,2469,2243,156,498,1447,1267,158580,134080,273,156
413,237,632,2475,2236,134,480,1400,1253,158975,134426,237,134
414,210,606,2517,2299,137,444,1418,1304,159371,134733,210,137
415,235,598,2506,2293,143,428,1361,1281,159734,135018,235,143
416,253,592,2423,2217,128,428,1399,1295,160073,135318,253,128
417,238,631,2490,2250,137,446,1371,1257,160466,135627,238,137
418,208,584,2433,2265,149,445,1372,1249,160842,135923,208,149
419,236,658,2509,2226,146,477,1406,1248,161264,136254,236,146
420,237,628,2418,2169,116,465,1363,1223,161655,136603,237,116
421,234,669,2471,2193,117,437,1384,1270,162090,136923,234,117
422,246,579,2399,2212,135,464,1403,1234,162423,137252,246,135
423,234,629,2555,2285,136,453,1381,1232,162818,137569,234,136
424,244,609,2449,2209,128,446,1373,1258,163183,137887,244,128
425,235,612,2473,2245,136,465,1407,1228,163560,138216,235,136
426,233,603,2453,2214,127,468,1388,1232,163930,138557,233,127
427,254,608,2553,2320,133,448,1398,1266,164284,138872,254,133
428,229,567,2453,2256,159,470,1399,1230,164622,139183,229,159
429,229,619,2484,2249,134,468,1446,1327,165012,139517,229,134
430,212,621,2394,2154,131,465,1421,1277,165421,139851,212,131
431,233,652,2493,2225,146,449,1469,1352,165840,140154,233,146
