,NDPD1,NHAPD1,NIPD1,NRPD1,NDPD2,NHAPD2,NIPD2,NRPD2,HOCC1PD,HOCC2PD,NPPD1,NPPD2
109,233,619,2429,2234,154,464,1386,1232,43346,36023,233,154
110,241,622,2484,2233,133,528,1437,1215,43727,36418,241,133
111,242,592,2451,2274,155,485,1426,1262,44077,36748,242,155
112,241,672,2496,2206,143,494,1421,1274,44508,37099,241,143
113,233,623,2443,2188,137,437,1375,1270,44898,37399,233,137
114,255,619,2449,2250,131,491,1455,1267,45262,37759,255,131
115,241,621,2434,2204,128,456,1391,1246,45642,38087,241,128
116,229,629,2487,2275,148,424,1319,1243,46042,38363,229,148
117,242,615,2489,2271,155,483,1388,1241,46415,38691,242,155
118,217,644,2511,2256,159,453,1380,1233,46842,38985,217,159
119,191,611,2498,2255,162,498,1426,1249,47262,39321,191,162
120,240,639,2475,2241,142,464,1364,1204,47661,39643,240,142
121,250,588,2450,2239,152,483,1441,1315,47999,39974,250,152
122,259,615,2422,2187,129,461,1446,1312,48355,40306,259,129
123,247,586,2423,2189,150,445,1403,1309,48694,40601,247,150
124,253,643,2483,2272,135,440,1311,1197,49084,40906,253,135
125,218,617,2414,2203,154,467,1409,1248,49483,41219,218,154
126,226,597,2421,2202,152,445,1373,1259,49854,41512,226,152
127,245,600,2456,2234,128,481,1363,1222,50209,41865,245,128
128,208,612,2508,2265,123,430,1353,1231,50613,42172,208,123
129,209,628,2540,2281,148,488,1472,1309,51032,42512,209,148
130,241,646,2498,2227,125,464,1435,1312,51437,42851,241,125
131,249,616,2495,2266,159,496,1409,1253,51804,43188,249,159
132,240,564,2401,2207,140,451,1405,1293,52128,43499,240,140
133,233,670,2552,2232,151,453,1427,1298,52565,43801,233,151
134,233,625,2409,2183,134,467,1421,1273,52957,44134,233,134
135,227,613,2442,2213,153,428,1351,1236,53343,44409,227,153
136,226,601,2552,2312,157,448,1446,1330,53718,44700,226,157
137,233,663,2512,2257,142,458,1392,1251,54148,45016,233,142
138,226,628,2496,2230,121,466,1381,1221,54550,45361,226,121
139,220,635,2441,2210,145,444,1358,1245,54965,45660,220,145
140,228,640,2467,2213,149,434,1401,1274,55377,45945,228,149
141,215,572,2444,2267,124,448,1383,1184,55734,46269,215,124
142,273,619,2476,2202,154,470,1407,1250,56080,46585,273,154
143,225,646,2462,2230,138,465,1409,1270,56501,46912,225,138
144,261,688,2601,2293,150,438,1368,1241,56928,47200,261,150
145,243,609,2394,2168,134,468,1395,1240,57294,47534,243,134
146,221,601,2511,2290,142,481,1416,1233,57674,47873,221,142
147,240,572,2399,2237,140,470,1389,1228,58006,48203,240,140
148,238,661,2498,2237,158,489,1457,1289,58429,48534,238,158
149,231,622,2576,2362,142,485,1407,1245,58820,48877,231,142
150,253,639,2445,2158,130,435,1391,1266,59206,49182,253,130
151,240,605,2458,2274,134,422,1329,1232,59571,49470,240,134
152,230,632,2474,2222,131,463,1408,1252,59973,49802,230,131
153,238,586,2402,2218,121,430,1344,1223,60321,50111,238,121
154,237,596,2463,2237,142,445,1402,1274,60680,50414,237,142
155,222,615,2506,2261,140,467,1413,1273,61073,50741,222,140
156,245,593,2384,2168,134,502,1378,1207,61421,51109,245,134
157,233,647,2506,2240,159,448,1406,1266,61835,51398,233,159
158,230,605,2495,2283,143,438,1373,1238,62210,51693,230,143
159,223,633,2521,2282,128,485,1391,1205,62620,52050,223,128
160,272,614,2495,2242,151,469,1418,1279,62962,52368,272,151
161,244,648,2475,2186,136,497,1381,1216,63366,52729,244,136
162,244,624,2522,2296,156,464,1375,1236,63746,53037,244,156
163,233,587,2414,2223,144,461,1399,1278,64100,53354,233,144
164,253,614,2476,2279,143,480,1409,1288,64461,53691,253,143
165,225,614,2457,2223,142,460,1381,1232,64850,54009,225,142
166,230,626,2464,2225,122,473,1396,1272,65246,54360,230,122
167,249,625,2491,2217,164,494,1425,1243,65622,54690,249,164
168,253,651,2539,2278,161,472,1430,1327,66020,55001,253,161
169,233,650,2547,2274,128,463,1456,1317,66437,55336,233,128
170,240,588,2446,2253,148,468,1408,1254,66785,55656,240,148
171,233,601,2433,2211,161,479,1366,1222,67153,55974,233,161
172,216,604,2443,2204,142,428,1348,1233,67541,56260,216,142
173,225,610,2382,2149,134,449,1398,1242,67926,56575,225,134
174,238,590,2380,2147,144,447,1370,1227,68278,56878,238,144
175,230,581,2441,2272,149,445,1434,1293,68629,57174,230,149
176,231,602,2436,2210,143,479,1353,1193,69000,57510,231,143
177,189,667,2491,2198,145,470,1372,1201,69478,57835,189,145
178,219,610,2485,2271,157,522,1488,1294,69869,58200,219,157
179,232,580,2443,2243,154,477,1385,1250,70217,58523,232,154
180,262,604,2499,2294,130,491,1375,1241,70559,58884,262,130
181,244,632,2555,2320,122,477,1413,1280,70947,59239,244,122
182,234,606,2498,2263,136,433,1352,1277,71319,59536,234,136
183,251,600,2447,2243,147,477,1380,1252,71668,59866,251,147
184,230,615,2475,2250,119,478,1429,1267,72053,60225,230,119
185,220,614,2458,2233,126,444,1309,1170,72447,60543,220,126
186,237,622,2455,2200,130,427,1392,1300,72832,60840,237,130
187,257,636,2526,2276,134,442,1411,1253,73211,61148,257,134
188,207,617,2438,2194,136,440,1331,1222,73621,61452,207,136
189,251,590,2436,2214,156,519,1455,1273,73960,61815,251,156
190,221,622,2513,2257,145,441,1404,1299,74361,62111,221,145
191,227,648,2464,2190,139,506,1473,1286,74782,62478,227,139
192,235,589,2444,2211,137,477,1391,1216,75136,62818,235,137
193,227,591,2504,2277,145,445,1415,1320,75500,63118,227,145
194,228,594,2455,2239,149,473,1477,1320,75866,63442,228,149
195,217,595,2460,2240,195,466,1413,1250,76244,63713,217,195
196,229,594,2484,2295,126,503,1409,1239,76609,64090,229,126
197,231,608,2444,2207,135,474,1335,1187,76986,64429,231,135
198,217,640,2439,2194,147,498,1422,1280,77409,64780,217,147
199,229,595,2414,2215,144,430,1355,1246,77775,65066,229,144
200,264,629,2453,2189,146,460,1383,1256,78140,65380,264,146
201,221,630,2487,2261,157,454,1387,1242,78549,65677,221,157
202,235,661,2489,2206,139,474,1394,1210,78975,66012,235,139
203,239,661,2522,2233,133,501,1445,1247,79397,66380,239,133
204,232,649,2506,2235,150,472,1389,1248,79814,66702,232,150
205,239,600,2422,2185,135,454,1394,1251,80175,67021,239,135
206,226,656,2477,2189,136,502,1461,1304,80605,67387,226,136
207,273,658,2515,2208,150,487,1415,1265,80990,67724,273,150
208,240,590,2479,2283,128,477,1434,1291,81340,68073,240,128
209,247,582,2517,2299,154,476,1391,1244,81675,68395,247,154
210,265,595,2523,2309,161,456,1377,1233,82005,68690,265,161
211,259,643,2523,2231,160,449,1409,1281,82389,68979,259,160
212,241,647,2459,2197,145,471,1365,1220,82795,69305,241,145
213,226,683,2524,2213,149,495,1439,1290,83252,69651,226,149
214,261,591,2477,2309,160,457,1369,1254,83582,69948,261,160
215,247,649,2528,2257,119,449,1393,1277,83984,70278,247,119
216,251,612,2500,2273,152,487,1400,1235,84345,70613,251,152
217,245,603,2437,2223,137,456,1370,1202,84703,70932,245,137
218,236,606,2479,2230,148,437,1379,1279,85073,71221,236,148
219,220,664,2531,2258,131,476,1415,1236,85517,71566,220,131
220,243,635,2552,2302,155,442,1444,1338,85909,71853,243,155
221,245,607,2485,2280,143,448,1343,1193,86271,72158,245,143
222,227,579,2388,2184,141,465,1407,1279,86623,72482,227,141
223,241,618,2463,2220,137,447,1399,1259,87000,72792,241,137
224,224,635,2480,2231,135,485,1424,1258,87411,73142,224,135
225,254,624,2541,2337,141,463,1434,1310,87781,73464,254,141
226,239,591,2513,2311,135,433,1374,1254,88133,73762,239,135
227,228,584,2479,2255,133,456,1383,1270,88489,74085,228,133
228,251,614,2379,2141,141,501,1446,1290,88852,74445,251,141
229,244,580,2465,2230,137,459,1369,1257,89188,74767,244,137
230,248,624,2436,2182,157,438,1373,1280,89564,75048,248,157
231,258,620,2553,2329,158,479,1423,1262,89926,75369,258,158
232,224,600,2476,2260,146,456,1380,1229,90302,75679,224,146
233,249,629,2473,2214,142,417,1368,1283,90682,75954,249,142
234,236,631,2443,2198,139,487,1452,1273,91077,76302,236,139
235,253,600,2447,2231,126,480,1401,1212,91424,76656,253,126
236,217,576,2429,2211,145,496,1419,1228,91783,77007,217,145
237,242,575,2397,2187,121,483,1504,1332,92116,77369,242,121
238,236,604,2535,2297,134,454,1355,1223,92484,77689,236,134
239,235,595,2481,2270,153,461,1377,1278,92844,77997,235,153
240,238,651,2529,2242,151,462,1396,1275,93257,78308,238,151
241,233,638,2465,2216,135,460,1363,1233,93662,78633,233,135
242,232,601,2503,2276,142,437,1413,1278,94031,78928,232,142
243,226,583,2438,2225,115,455,1354,1216,94388,79268,226,115
244,218,570,2419,2244,159,488,1458,1283,94740,79597,218,159
245,241,634,2483,2229,123,463,1372,1237,95133,79937,241,123
246,215,619,2457,2192,130,435,1384,1251,95537,80242,215,130
247,233,614,2488,2252,149,458,1415,1255,95918,80551,233,149
248,242,598,2488,2261,138,461,1380,1253,96274,80874,242,138
249,222,579,2461,2258,153,466,1426,1305,96631,81187,222,153
250,244,606,2471,2260,149,424,1341,1232,96993,81462,244,149
251,228,624,2458,2161,143,468,1365,1185,97389,81787,228,143
252,228,582,2430,2244,138,494,1467,1293,97743,82143,228,138
253,222,606,2463,2233,130,446,1354,1233,98127,82459,222,130
254,215,647,2477,2183,146,463,1432,1290,98559,82776,215,146
255,222,628,2460,2220,150,462,1376,1233,98965,83088,222,150
256,259,572,2522,2329,145,480,1390,1233,99278,83423,259,145
257,254,619,2441,2210,147,442,1300,1173,99643,83718,254,147
258,208,596,2467,2259,149,485,1406,1257,100031,84054,208,149
259,232,630,2480,2214,178,402,1374,1291,100429,84278,232,178
260,190,599,2455,2234,151,464,1414,1266,100838,84591,190,151
261,224,614,2474,2207,146,457,1386,1240,101228,84902,224,146
262,250,640,2477,2252,148,452,1341,1227,101618,85206,250,148
263,240,608,2463,2233,164,458,1383,1215,101986,85500,240,164
264,223,579,2360,2140,135,459,1356,1218,102342,85824,223,135
265,253,620,2458,2230,150,452,1385,1249,102709,86126,253,150
266,229,602,2430,2195,137,497,1454,1284,103082,86486,229,137
267,220,609,2447,2157,128,460,1398,1256,103471,86818,220,128
268,249,633,2482,2210,145,477,1335,1176,103855,87150,249,145
269,245,624,2423,2169,134,492,1425,1233,104234,87508,245,134
270,219,610,2462,2253,154,476,1421,1258,104625,87830,219,154
271,239,623,2493,2228,139,420,1417,1317,105009,88111,239,139
272,229,637,2473,2262,145,447,1356,1216,105417,88413,229,145
273,216,593,2411,2230,143,450,1381,1214,105794,88720,216,143
274,245,626,2545,2307,142,462,1395,1258,106175,89040,245,142
275,246,604,2452,2210,130,435,1370,1293,106533,89345,246,130
276,243,603,2452,2254,129,460,1339,1170,106893,89676,243,129
277,235,609,2514,2308,131,414,1357,1249,107267,89959,235,131
278,264,620,2517,2267,144,426,1414,1301,107623,90241,264,144
279,230,634,2440,2206,162,456,1378,1243,108027,90535,230,162
280,217,593,2480,2257,131,490,1409,1202,108403,90894,217,131
281,226,648,2483,2201,144,447,1408,1300,108825,91197,226,144
282,223,610,2438,2200,150,481,1415,1267,109212,91528,223,150
283,235,546,2315,2181,135,492,1408,1213,109523,91885,235,135
284,256,634,2596,2361,132,466,1325,1167,109901,92219,256,132
285,234,565,2426,2251,143,449,1390,1283,110232,92525,234,143
286,220,646,2473,2195,155,455,1367,1233,110658,92825,220,155
287,203,597,2426,2194,157,479,1459,1317,111052,93147,203,157
288,238,663,2593,2294,145,474,1422,1286,111477,93476,238,145
289,226,601,2547,2325,141,457,1391,1250,111852,93792,226,141
290,239,633,2496,2242,134,465,1439,1283,112246,94123,239,134
291,215,621,2523,2270,147,450,1409,1266,112652,94426,215,147
292,252,637,2535,2293,139,462,1454,1290,113037,94749,252,139
293,246,632,2460,2200,150,491,1372,1195,113423,95090,246,150
294,267,624,2457,2248,117,467,1410,1269,113780,95440,267,117
295,211,601,2446,2213,122,465,1466,1300,114170,95783,211,122
296,242,617,2435,2188,164,462,1424,1276,114545,96081,242,164
297,231,566,2464,2259,147,482,1459,1314,114880,96416,231,147
298,220,611,2462,2230,154,482,1357,1213,115271,96744,220,154
299,231,581,2461,2250,152,487,1392,1234,115621,97079,231,152
300,223,585,2494,2301,131,468,1436,1305,115983,97416,223,131
301,229,668,2559,2245,132,466,1378,1236,116422,97750,229,132
302,205,631,2450,2222,136,493,1407,1250,116848,98107,205,136
303,216,596,2412,2230,140,456,1432,1297,117228,98423,216,140
304,251,661,2529,2245,156,433,1398,1289,117638,98700,251,156
305,241,607,2501,2278,145,459,1392,1265,118004,99014,241,145
306,246,598,2473,2253,132,469,1388,1248,118356,99351,246,132
307,206,630,2550,2305,139,445,1360,1258,118780,99657,206,139
308,242,628,2464,2226,139,453,1406,1278,119166,99971,242,139
309,205,594,2366,2136,133,497,1441,1246,119555,100335,205,133
310,242,603,2450,2242,154,474,1468,1308,119916,100655,242,154
311,243,654,2496,2245,132,493,1436,1273,120327,101016,243,132
312,245,586,2483,2304,129,471,1410,1288,120668,101358,245,129
313,234,623,2470,2233,150,461,1404,1244,121057,101669,234,150
314,264,591,2463,2249,145,448,1413,1312,121384,101972,264,145
315,238,600,2520,2275,142,472,1403,1242,121746,102302,238,142
316,213,586,2535,2361,134,457,1423,1264,122119,102625,213,134
317,222,622,2570,2295,132,452,1343,1214,122519,102945,222,132
318,208,608,2432,2196,148,488,1428,1284,122919,103285,208,148
319,261,663,2467,2208,139,463,1404,1289,123321,103609,261,139
320,242,636,2497,2228,132,454,1403,1269,123715,103931,242,132
321,248,618,2497,2227,146,486,1410,1268,124085,104271,248,146
322,222,559,2508,2319,130,481,1375,1224,124422,104622,222,130
323,230,616,2494,2260,162,450,1418,1277,124808,104910,230,162
324,243,630,2429,2184,147,491,1453,1273,125195,105254,243,147
325,241,600,2453,2220,132,460,1403,1263,125554,105582,241,132
326,224,626,2440,2240,148,468,1411,1270,125956,105902,224,148
327,214,581,2387,2169,139,460,1362,1205,126323,106223,214,139
328,238,640,2540,2295,133,462,1385,1277,126725,106552,238,133
329,217,622,2432,2179,154,468,1354,1230,127130,106866,217,154
330,235,622,2400,2158,136,441,1367,1237,127517,107171,235,136
331,251,543,2410,2260,133,455,1436,1315,127809,107493,251,133
332,206,613,2404,2172,130,467,1418,1295,128216,107830,206,130
333,235,571,2406,2201,129,484,1417,1241,128552,108185,235,129
334,227,634,2519,2286,153,477,1433,1308,128959,108509,227,153
335,230,571,2398,2182,135,455,1423,1320,129300,108829,230,135
336,243,575,2450,2259,131,451,1456,1321,129632,109149,243,131
337,223,588,2416,2190,136,466,1420,1269,129997,109479,223,136
338,243,636,2487,2236,136,487,1378,1215,130390,109830,243,136
339,217,591,2465,2238,138,449,1343,1188,130764,110141,217,138
340,219,604,2421,2200,139,429,1394,1313,131149,110431,219,139
341,242,605,2465,2240,128,467,1411,1271,131512,110770,242,128
342,226,628,2533,2292,159,470,1402,1257,131914,111081,226,159
343,221,595,2450,2227,118,506,1471,1283,132288,111469,221,118
344,238,623,2418,2150,164,461,1374,1211,132673,111766,238,164
345,254,632,2496,2249,132,480,1422,1276,133051,112114,254,132
346,228,603,2379,2168,148,442,1472,1351,133426,112408,228,148
347,228,646,2529,2263,140,452,1412,1302,133844,112720,228,140
348,224,563,2457,2278,144,405,1320,1231,134183,112981,224,144
349,237,611,2393,2156,146,457,1424,1261,134557,113292,237,146
350,231,569,2355,2115,145,487,1433,1246,134895,113634,231,145
351,232,615,2485,2249,112,412,1364,1265,135278,113934,232,112
352,255,617,2414,2157,144,462,1422,1294,135640,114252,255,144
353,248,543,2387,2226,122,461,1381,1266,135935,114591,248,122
354,216,597,2439,2188,136,418,1334,1226,136316,114873,216,136
355,236,584,2472,2249,131,492,1390,1239,136664,115234,236,131
356,221,634,2499,2222,149,472,1362,1196,137077,115557,221,149
357,239,617,2531,2278,159,441,1383,1243,137455,115839,239,159
358,201,618,2545,2298,137,483,1416,1253,137872,116185,201,137
359,223,624,2449,2203,148,471,1419,1282,138273,116508,223,148
360,240,612,2484,2212,141,474,1367,1214,138645,116841,240,141
361,229,590,2426,2187,144,487,1425,1242,139006,117184,229,144
362,224,629,2489,2229,155,484,1455,1286,139411,117513,224,155
363,216,605,2467,2263,149,458,1452,1307,139800,117822,216,149
364,224,616,2398,2171,142,461,1411,1248,140192,118141,224,142
365,240,646,2516,2249,156,474,1391,1266,140598,118459,240,156
366,230,603,2472,2244,151,438,1347,1220,140971,118746,230,151
367,235,598,2460,2239,153,460,1395,1233,141334,119053,235,153
368,247,613,2478,2225,146,494,1403,1264,141700,119401,247,146
369,236,589,2412,2180,139,442,1334,1202,142053,119704,236,139
370,241,611,2504,2268,149,448,1367,1261,142423,120003,241,149
371,276,639,2512,2250,150,467,1428,1305,142786,120320,276,150
372,254,602,2419,2193,150,474,1412,1231,143134,120644,254,150
373,218,574,2438,2236,154,462,1462,1325,143490,120952,218,154
374,241,588,2381,2170,134,416,1380,1293,143837,121234,241,134
375,221,582,2418,2226,129,447,1386,1253,144198,121552,221,129
376,233,598,2459,2270,130,450,1396,1257,144563,121872,233,130
377,226,588,2458,2227,139,437,1367,1238,144925,122170,226,139
378,214,662,2514,2242,115,488,1413,1246,145373,122543,214,115
379,240,611,2449,2207,158,459,1380,1239,145744,122844,240,158
380,252,672,2560,2272,132,480,1407,1235,146164,123192,252,132
381,228,629,2523,2284,142,459,1350,1188,146565,123509,228,142
382,216,670,2528,2228,127,470,1412,1242,147019,123852,216,127
383,242,592,2519,2301,130,428,1337,1242,147369,124150,242,130
384,257,597,2502,2239,143,482,1446,1294,147709,124489,257,143
385,222,601,2447,2229,132,464,1388,1228,148088,124821,222,132
386,222,606,2474,2265,138,479,1398,1257,148472,125162,222,138
387,227,625,2440,2189,157,491,1398,1221,148870,125496,227,157
388,210,596,2524,2331,149,442,1402,1299,149256,125789,210,149
389,262,597,2421,2209,147,476,1420,1255,149591,126118,262,147
390,280,618,2515,2276,150,474,1423,1276,149929,126442,280,150
391,224,627,2538,2280,150,461,1378,1220,150332,126753,224,150
392,261,601,2454,2214,156,451,1434,1302,150672,127048,261,156
393,258,635,2481,2214,152,437,1338,1210,151049,127333,258,152
394,222,639,2471,2227,150,465,1352,1201,151466,127648,222,150
395,216,621,2462,2257,132,483,1395,1246,151871,127999,216,132
396,224,623,2495,2250,144,468,1431,1303,152270,128323,224,144
397,235,599,2365,2126,144,451,1365,1213,152634,128630,235,144
398,212,610,2450,2255,140,413,1347,1289,153032,128903,212,140
399,260,626,2464,2197,141,444,1348,1202,153398,129206,260,141
400,222,608,2391,2185,140,461,1383,1264,153784,129527,222,140
401,231,596,2433,2233,132,432,1417,1329,154149,129827,231,132
402,255,609,2537,2307,130,459,1393,1225,154503,130156,255,130
403,216,621,2488,2187,119,469,1463,1309,154908,130506,216,119
404,264,614,2381,2148,143,489,1434,1237,155258,130852,264,143
405,260,614,2385,2139,135,480,1422,1253,155612,131197,260,135
406,246,593,2438,2199,129,452,1395,1252,155959,131520,246,129
407,223,643,2567,2291,139,435,1336,1229,156379,131816,223,139
408,235,675,2534,2268,154,460,1419,1281,156819,132122,235,154
409,249,595,2463,2264,156,462,1429,1298,157165,132428,249,156
410,234,560,2466,2241,139,481,1442,1283,157491,132770,234,139
411,242,574,2435,2248,139,498,1444,1276,157823,133129,242,139
412,226,633,2457,2228,133,409,1379,1313,158230,133405,226,133
413,212,646,2489,2218,160,450,1436,1318,158664,133695,212,160
414,232,588,2389,2173,146,443,1383,1270,159020,133992,232,146
415,239,616,2492,2220,143,431,1284,1153,159397,134280,239,143
416,238,617,2453,2205,150,466,1419,1257,159776,134596,238,150
417,255,590,2400,2188,138,474,1467,1286,160111,134932,255,138
418,247,591,2349,2092,148,478,1468,1324,160455,135262,247,148
419,217,591,2410,2173,155,469,1401,1252,160829,135576,217,155
420,229,619,2487,2247,139,475,1368,1195,161219,135912,229,139
421,215,660,2542,2284,156,468,1398,1249,161664,136224,215,156
422,243,614,2429,2200,121,421,1341,1226,162035,136524,243,121
423,228,617,2475,2256,134,438,1313,1157,162424,136828,228,134
424,229,568,2446,2242,124,472,1374,1222,162763,137176,229,124
425,226,611,2437,2175,126,446,1374,1251,163148,137496,226,126
426,234,602,2397,2161,136,459,1333,1207,163516,137819,234,136
427,204,608,2469,2274,159,461,1393,1279,163920,138121,204,159
428,240,589,2463,2237,149,461,1475,1329,164269,138433,240,149
429,222,608,2511,2286,168,430,1380,1284,164655,138695,222,168
430,250,591,2417,2226,136,472,1434,1305,164996,139031,250,136
431,263,656,2558,2325,136,454,1370,1231,165389,139349,263,136
