,NDPD1,NHAPD1,NIPD1,NRPD1,NDPD2,NHAPD2,NIPD2,NRPD2,HOCC1PD,HOCC2PD,NPPD1,NPPD2
55,226,635,2498,2262,138,451,1372,1242,22697,18794,226,138
56,235,618,2525,2326,120,462,1461,1337,23080,19136,235,120
57,242,591,2435,2225,137,506,1424,1238,23429,19505,242,137
58,240,592,2500,2319,143,444,1397,1257,23781,19806,240,143
59,233,610,2471,2203,116,481,1429,1293,24158,20171,233,116
60,214,640,2525,2270,136,451,1357,1246,24584,20486,214,136
61,233,603,2395,2163,140,469,1416,1270,24954,20815,233,140
62,264,586,2494,2302,151,460,1362,1219,25276,21124,264,151
63,230,615,2492,2260,139,477,1459,1311,25661,21462,230,139
64,225,603,2482,2273,127,468,1417,1274,26039,21803,225,127
65,246,589,2438,2213,143,491,1388,1226,26382,22151,246,143
66,226,567,2491,2301,151,463,1408,1273,26723,22463,226,151
67,251,644,2575,2305,147,476,1434,1282,27116,22792,251,147
68,217,593,2444,2229,151,451,1392,1258,27492,23092,217,151
69,220,608,2490,2244,141,456,1388,1275,27880,23407,220,141
70,228,607,2480,2253,151,441,1424,1306,28259,23697,228,151
71,228,615,2412,2152,155,520,1451,1281,28646,24062,228,155
72,261,588,2409,2193,123,457,1403,1272,28973,24396,261,123
73,223,603,2419,2154,149,476,1387,1240,29353,24723,223,149
74,206,612,2475,2265,141,454,1392,1246,29759,25036,206,141
75,237,624,2557,2311,125,463,1399,1265,30146,25374,237,125
76,236,611,2416,2195,155,415,1356,1270,30521,25634,236,155
77,222,567,2420,2220,107,461,1393,1245,30866,25988,222,107
78,236,661,2581,2325,134,489,1468,1335,31291,26343,236,134
79,237,623,2496,2244,146,428,1355,1236,31677,26625,237,146
80,228,634,2415,2180,139,493,1450,1287,32083,26979,228,139
81,225,631,2494,2212,136,452,1352,1197,32489,27295,225,136
82,227,577,2485,2293,152,480,1374,1209,32839,27623,227,152
83,229,638,2483,2226,139,482,1408,1255,33248,27966,229,139
84,246,605,2440,2204,130,476,1406,1254,33607,28312,246,130
85,252,632,2486,2207,118,493,1415,1242,33987,28687,252,118
86,246,610,2468,2225,154,486,1437,1295,34351,29019,246,154
87,227,595,2394,2175,144,439,1432,1310,34719,29314,227,144
88,225,555,2415,2268,146,443,1399,1326,35049,29611,225,146
89,228,638,2469,2155,121,460,1355,1191,35459,29950,228,121
90,246,618,2459,2204,156,514,1501,1324,35831,30308,246,156
91,229,594,2340,2143,143,488,1482,1334,36196,30653,229,143
92,272,608,2495,2244,130,455,1342,1223,36532,30978,272,130
93,233,613,2459,2252,159,459,1390,1263,36912,31278,233,159
94,220,600,2566,2345,131,473,1462,1309,37292,31620,220,131
95,204,596,2440,2228,140,468,1367,1219,37684,31948,204,140
96,220,608,2369,2131,146,534,1487,1308,38072,32336,220,146
97,255,653,2469,2208,125,478,1423,1264,38470,32689,255,125
98,205,599,2403,2181,140,439,1370,1291,38864,32988,205,140
99,245,608,2482,2252,161,421,1333,1237,39227,33248,245,161
100,249,667,2528,2252,132,469,1427,1305,39645,33585,249,132
101,233,607,2490,2257,150,489,1425,1245,40019,33924,233,150
102,245,639,2491,2217,147,479,1419,1260,40413,34256,245,147
103,243,625,2552,2326,134,449,1369,1266,40795,34571,243,134
104,224,619,2533,2309,129,456,1344,1173,41190,34898,224,129
105,219,582,2477,2281,131,453,1363,1232,41553,35220,219,131
106,230,605,2497,2259,140,454,1384,1274,41928,35534,230,140
107,243,610,2517,2283,139,434,1406,1289,42295,35829,243,139
108,216,655,2513,2258,147,477,1435,1280,42734,36159,216,147
109,218,617,2443,2226,129,448,1451,1300,43133,36478,218,129
110,241,634,2488,2257,159,451,1378,1242,43526,36770,241,159
111,227,633,2378,2163,122,481,1437,1261,43932,37129,227,122
112,236,622,2499,2301,126,449,1384,1262,44318,37452,236,126
113,241,656,2575,2287,133,448,1416,1300,44733,37767,241,133
114,224,635,2380,2120,138,498,1433,1273,45144,38127,224,138
115,225,604,2485,2279,163,435,1363,1283,45523,38399,225,163
116,234,599,2398,2175,141,456,1410,1267,45888,38714,234,141
117,253,629,2455,2180,152,474,1427,1273,46264,39036,253,152
118,258,663,2472,2207,171,512,1429,1229,46669,39377,258,171
119,257,620,2442,2213,142,440,1337,1225,47032,39675,257,142
120,261,599,2386,2189,143,463,1398,1231,47370,39995,261,143
121,238,643,2450,2203,128,469,1441,1276,47775,40336,238,128
122,252,584,2406,2215,167,460,1388,1272,48107,40629,252,167
123,217,622,2547,2310,156,459,1388,1262,48512,40932,217,156
124,279,600,2486,2252,132,444,1353,1214,48833,41244,279,132
125,226,589,2416,2205,137,471,1458,1313,49196,41578,226,137
126,208,608,2522,2280,140,484,1391,1230,49596,41922,208,140
127,232,624,2506,2245,132,494,1428,1255,49988,42284,232,132
128,224,568,2447,2301,136,462,1359,1235,50332,42610,224,136
129,230,592,2450,2239,132,466,1449,1304,50694,42944,230,132
130,212,624,2512,2288,174,485,1465,1303,51106,43255,212,174
131,232,607,2517,2276,139,458,1375,1237,51481,43574,232,139
132,228,620,2560,2333,135,488,1459,1270,51873,43927,228,135
133,226,620,2486,2247,141,464,1433,1301,52267,44250,226,141
134,227,657,2499,2198,132,485,1407,1266,52697,44603,227,132
135,231,613,2473,2241,140,500,1338,1156,53079,44963,231,140
136,237,631,2516,2271,149,419,1318,1226,53473,45233,237,149
137,226,612,2468,2215,141,451,1357,1214,53859,45543,226,141
138,229,635,2514,2248,133,484,1421,1244,54265,45894,229,133
139,220,633,2413,2147,141,469,1442,1270,54678,46222,220,141
140,215,614,2499,2293,153,453,1327,1220,55077,46522,215,153
141,244,633,2491,2224,152,469,1375,1246,55466,46839,244,152
142,232,622,2515,2274,140,443,1300,1219,55856,47142,232,140
143,221,611,2407,2176,146,456,1395,1232,56246,47452,221,146
144,239,632,2465,2258,122,477,1394,1223,56639,47807,239,122
145,230,659,2460,2195,149,447,1351,1240,57068,48105,230,149
146,240,586,2448,2265,139,448,1414,1282,57414,48414,240,139
147,242,614,2434,2211,153,459,1375,1249,57786,48720,242,153
148,230,619,2451,2233,142,439,1352,1276,58175,49017,230,142
149,230,613,2488,2294,153,464,1422,1273,58558,49328,230,153
150,235,594,2448,2251,133,445,1429,1272,58917,49640,235,133
151,223,607,2480,2185,158,457,1358,1236,59301,49939,223,158
152,227,571,2438,2235,132,502,1410,1220,59645,50309,227,132
153,232,625,2454,2202,127,442,1383,1253,60038,50624,232,127
154,214,622,2501,2268,136,466,1427,1294,60446,50954,214,136
155,223,614,2430,2218,118,469,1395,1267,60837,51305,223,118
156,235,643,2460,2205,138,458,1310,1176,61245,51625,235,138
157,239,631,2450,2194,140,443,1389,1265,61637,51928,239,140
158,237,603,2421,2172,126,472,1430,1282,62003,52274,237,126
159,237,601,2392,2168,143,470,1415,1253,62367,52601,237,143
160,205,629,2440,2196,141,451,1411,1286,62791,52911,205,141
161,230,614,2504,2285,127,467,1432,1274,63175,53251,230,127
162,230,620,2492,2286,136,499,1423,1249,63565,53614,230,136
163,241,601,2557,2354,137,465,1403,1289,63925,53942,241,137
164,215,625,2456,2247,133,443,1364,1234,64335,54252,215,133
165,244,578,2471,2265,130,458,1368,1213,64669,54580,244,130
166,221,606,2379,2162,133,452,1413,1326,65054,54899,221,133
167,229,580,2446,2210,136,457,1365,1219,65405,55220,229,136
168,242,603,2487,2249,159,491,1476,1288,65766,55552,242,159
169,197,581,2475,2285,136,472,1405,1279,66150,55888,197,136
170,227,594,2418,2179,141,485,1418,1240,66517,56232,227,141
171,243,595,2429,2199,147,458,1390,1274,66869,56543,243,147
172,270,578,2339,2116,149,443,1401,1268,67177,56837,270,149
173,236,625,2487,2240,142,487,1413,1229,67566,57182,236,142
174,264,650,2570,2318,150,445,1418,1272,67952,57477,264,150
175,207,667,2530,2254,158,497,1414,1237,68412,57816,207,158
176,240,624,2531,2254,148,469,1367,1233,68796,58137,240,148
177,251,629,2440,2193,153,469,1398,1283,69174,58453,251,153
178,232,598,2447,2212,146,476,1449,1285,69540,58783,232,146
179,232,616,2455,2228,133,433,1384,1291,69924,59083,232,133
180,238,652,2620,2361,151,462,1417,1254,70338,59394,238,151
181,256,611,2414,2210,155,476,1426,1273,70693,59715,256,155
182,240,628,2539,2292,128,463,1354,1215,71081,60050,240,128
183,252,611,2392,2170,156,470,1381,1233,71440,60364,252,156
184,217,627,2486,2258,142,459,1396,1259,71850,60681,217,142
185,236,659,2523,2218,144,489,1400,1228,72273,61026,236,144
186,217,614,2426,2201,149,469,1473,1311,72670,61346,217,149
187,228,605,2449,2280,155,459,1387,1263,73047,61650,228,155
188,236,573,2406,2206,131,460,1465,1335,73384,61979,236,131
189,205,586,2488,2265,139,486,1406,1245,73765,62326,205,139
190,232,587,2403,2181,130,484,1486,1340,74120,62680,232,130
191,238,585,2378,2143,166,437,1368,1240,74467,62951,238,166
192,232,602,2421,2203,159,462,1440,1329,74837,63254,232,159
193,249,625,2469,2224,149,485,1380,1204,75213,63590,249,149
194,227,603,2469,2195,134,456,1425,1293,75589,63912,227,134
195,219,605,2435,2224,140,467,1392,1267,75975,64239,219,140
196,245,587,2482,2285,134,455,1389,1278,76317,64560,245,134
197,227,635,2476,2241,141,446,1413,1313,76725,64865,227,141
198,208,628,2434,2218,129,486,1485,1313,77145,65222,208,129
199,239,645,2550,2274,133,456,1428,1270,77551,65545,239,133
200,258,636,2564,2299,133,464,1416,1302,77929,65876,258,133
201,253,619,2470,2212,146,475,1409,1253,78295,66205,253,146
202,263,614,2546,2308,128,463,1428,1271,78646,66540,263,128
203,225,579,2445,2254,136,447,1444,1293,79000,66851,225,136
204,242,616,2446,2220,150,477,1445,1310,79374,67178,242,150
205,209,677,2533,2225,117,465,1435,1306,79842,67526,209,117
206,247,617,2450,2196,148,464,1402,1249,80212,67842,247,148
207,221,601,2459,2237,150,448,1359,1232,80592,68140,221,150
208,225,595,2512,2319,118,456,1357,1206,80962,68478,225,118
209,218,639,2550,2296,165,435,1392,1278,81383,68748,218,165
210,246,586,2441,2193,159,440,1410,1281,81723,69029,246,159
211,250,643,2528,2262,135,416,1328,1211,82116,69310,250,135
212,240,609,2374,2178,134,460,1381,1250,82485,69636,240,134
213,237,608,2483,2267,153,476,1450,1305,82856,69959,237,153
214,233,613,2443,2213,121,445,1363,1235,83236,70283,233,121
215,238,633,2492,2254,141,484,1423,1258,83631,70626,238,141
216,223,631,2489,2247,134,467,1391,1240,84039,70959,223,134
217,239,578,2425,2189,137,466,1386,1252,84378,71288,239,137
218,232,596,2430,2203,152,441,1320,1204,84742,71577,232,152
219,233,639,2470,2217,143,465,1388,1250,85148,71899,233,143
220,217,635,2462,2177,146,465,1385,1227,85566,72218,217,146
221,240,622,2481,2237,123,489,1462,1289,85948,72584,240,123
222,248,628,2503,2276,144,462,1454,1288,86328,72902,248,144
223,240,590,2438,2260,144,474,1433,1297,86678,73232,240,144
224,229,621,2406,2145,148,457,1417,1275,87070,73541,229,148
225,226,635,2518,2269,148,485,1436,1284,87479,73878,226,148
226,237,628,2420,2151,139,463,1395,1258,87870,74202,237,139
227,222,612,2514,2316,148,458,1447,1297,88260,74512,222,148
228,224,586,2410,2216,128,453,1369,1237,88622,74837,224,128
229,251,563,2356,2199,139,453,1435,1314,88934,75151,251,139
230,227,610,2442,2210,161,480,1416,1247,89317,75470,227,161
231,226,596,2350,2146,127,460,1422,1273,89687,75803,226,127
232,238,645,2560,2327,122,480,1366,1202,90094,76161,238,122
233,235,583,2518,2322,128,413,1322,1227,90442,76446,235,128
234,239,610,2462,2227,142,459,1420,1268,90813,76763,239,142
235,214,651,2513,2234,169,456,1367,1237,91250,77050,214,169
236,221,607,2456,2232,134,480,1410,1233,91636,77396,221,134
237,225,653,2511,2255,135,462,1372,1258,92064,77723,225,135
238,233,619,2486,2252,139,440,1426,1320,92450,78024,233,139
239,222,611,2501,2260,144,469,1443,1260,92839,78349,222,144
240,213,540,2332,2137,142,468,1327,1192,93166,78675,213,142
241,230,615,2434,2226,120,445,1380,1283,93551,79000,230,120
242,242,585,2462,2262,146,449,1376,1280,93894,79303,242,146
243,222,630,2434,2156,146,482,1415,1220,94302,79639,222,146
244,230,623,2408,2170,120,455,1402,1262,94695,79974,230,120
245,220,624,2426,2163,130,431,1360,1248,95099,80275,220,130
246,209,624,2437,2202,132,448,1422,1305,95514,80591,209,132
247,212,583,2384,2213,158,480,1434,1268,95885,80913,212,158
248,275,593,2523,2264,138,474,1375,1204,96203,81249,275,138
249,229,566,2441,2242,131,467,1366,1213,96540,81585,229,131
250,223,624,2463,2209,143,470,1441,1296,96941,81912,223,143
251,229,639,2478,2221,140,449,1359,1223,97351,82221,229,140
252,244,629,2462,2236,127,490,1414,1265,97736,82584,244,127
253,251,590,2386,2168,152,466,1354,1193,98075,82898,251,152
254,233,626,2454,2226,156,473,1416,1263,98468,83215,233,156
255,216,552,2361,2192,153,454,1433,1335,98804,83516,216,153
256,234,636,2555,2352,148,457,1387,1233,99206,83825,234,148
257,216,552,2491,2328,140,469,1411,1251,99542,84154,216,140
258,220,616,2533,2254,142,455,1352,1208,99938,84467,220,142
259,242,599,2466,2244,141,433,1345,1217,100295,84759,242,141
260,244,628,2456,2170,144,471,1362,1194,100679,85086,244,144
261,196,605,2459,2225,156,449,1427,1303,101088,85379,196,156
262,232,624,2475,2211,154,454,1358,1233,101480,85679,232,154
263,226,639,2448,2194,152,475,1424,1266,101893,86002,226,152
264,219,619,2469,2244,134,481,1436,1297,102293,86349,219,134
265,226,580,2366,2140,156,481,1355,1186,102647,86674,226,156
266,230,653,2503,2231,154,433,1355,1259,103070,86953,230,154
267,246,658,2511,2245,134,463,1467,1322,103482,87282,246,134
268,235,582,2508,2336,136,471,1384,1227,103829,87617,235,136
269,218,585,2342,2116,145,466,1397,1273,104196,87938,218,145
270,210,641,2496,2252,119,462,1401,1248,104627,88281,210,119
271,234,611,2497,2287,137,456,1377,1261,105004,88600,234,137
272,218,601,2467,2253,132,455,1399,1275,105387,88923,218,132
273,209,613,2479,2236,136,477,1431,1261,105791,89264,209,136
274,244,627,2489,2252,131,474,1446,1268,106174,89607,244,131
275,223,632,2499,2273,127,488,1393,1227,106583,89968,223,127
276,227,660,2529,2258,151,484,1456,1324,107016,90301,227,151
277,249,653,2475,2205,134,459,1396,1270,107420,90626,249,134
278,236,645,2534,2266,122,481,1431,1261,107829,90985,236,122
279,231,611,2540,2332,151,482,1358,1218,108209,91316,231,151
280,234,605,2456,2234,151,500,1413,1202,108580,91665,234,151
281,216,596,2393,2190,137,441,1387,1271,108960,91969,216,137
282,243,592,2456,2283,144,459,1340,1208,109309,92284,243,144
283,222,623,2474,2252,145,481,1465,1310,109710,92620,222,145
284,211,609,2433,2208,150,440,1389,1277,110108,92910,211,150
285,222,623,2498,2260,141,478,1342,1164,110509,93247,222,141
286,241,605,2431,2157,167,507,1407,1250,110873,93587,241,167
287,237,610,2516,2292,141,454,1419,1279,111246,93900,237,141
288,237,587,2459,2257,146,470,1419,1275,111596,94224,237,146
289,230,596,2491,2273,140,463,1404,1260,111962,94547,230,140
290,234,639,2483,2240,149,466,1422,1297,112367,94864,234,149
291,234,629,2500,2267,134,469,1457,1343,112762,95199,234,134
292,248,598,2496,2270,146,417,1391,1278,113112,95470,248,146
293,236,620,2486,2259,145,442,1401,1314,113496,95767,236,145
294,240,608,2352,2126,137,478,1436,1292,113864,96108,240,137
295,254,666,2551,2284,155,470,1404,1271,114276,96423,254,155
296,260,621,2430,2205,138,460,1425,1273,114637,96745,260,138
297,235,631,2485,2245,157,457,1424,1283,115033,97045,235,157
298,220,603,2387,2163,161,499,1442,1248,115416,97383,220,161
299,242,602,2482,2268,130,491,1417,1249,115776,97744,242,130
300,229,604,2381,2165,133,488,1440,1270,116151,98099,229,133
301,205,627,2562,2302,149,429,1345,1261,116573,98379,205,149
302,231,653,2464,2200,135,512,1445,1267,116995,98756,231,135
303,236,644,2520,2255,146,446,1390,1286,117403,99056,236,146
304,243,614,2437,2205,125,386,1333,1258,117774,99317,243,125
305,225,632,2508,2287,138,443,1398,1268,118181,99622,225,138
306,242,626,2437,2192,138,449,1413,1283,118565,99933,242,138
307,228,611,2443,2218,125,441,1449,1329,118948,100249,228,125
308,203,625,2439,2200,120,470,1411,1280,119370,100599,203,120
309,234,617,2408,2160,142,490,1398,1225,119753,100947,234,142
310,214,628,2436,2169,137,414,1351,1254,120167,101224,214,137
311,244,592,2429,2209,152,470,1440,1298,120515,101542,244,152
312,243,600,2462,2222,145,457,1449,1322,120872,101854,243,145
313,219,615,2444,2218,149,452,1471,1342,121268,102157,219,149
314,271,586,2492,2277,142,459,1360,1222,121583,102474,271,142
315,242,601,2469,2266,109,479,1408,1218,121942,102844,242,109
316,246,615,2504,2271,121,462,1396,1240,122311,103185,246,121
317,235,611,2424,2212,128,523,1418,1218,122687,103580,235,128
318,210,581,2432,2252,137,461,1333,1215,123058,103904,210,137
319,225,622,2502,2258,137,462,1427,1281,123455,104229,225,137
320,239,628,2515,2235,138,516,1519,1344,123844,104607,239,138
321,256,618,2535,2264,141,490,1410,1269,124206,104956,256,141
322,243,636,2454,2225,148,473,1417,1267,124599,105281,243,148
323,228,624,2477,2258,133,484,1360,1212,124995,105632,228,133
324,248,644,2485,2223,148,489,1420,1254,125391,105973,248,148
325,240,650,2507,2248,155,461,1434,1270,125801,106279,240,155
326,243,623,2478,2231,153,542,1445,1241,126181,106668,243,153
327,216,625,2482,2267,171,473,1376,1215,126590,106970,216,171
328,227,617,2551,2349,150,471,1375,1259,126980,107291,227,150
329,227,613,2584,2375,133,485,1439,1284,127366,107643,227,133
330,235,598,2426,2182,150,425,1291,1201,127729,107918,235,150
331,226,622,2447,2215,149,442,1404,1292,128125,108211,226,149
332,224,615,2442,2235,151,464,1439,1315,128516,108524,224,151
333,228,585,2445,2235,156,502,1469,1307,128873,108870,228,156
334,215,578,2397,2222,155,477,1405,1255,129236,109192,215,155
335,224,618,2407,2222,156,460,1378,1230,129630,109496,224,156
336,228,630,2545,2287,149,503,1471,1313,130032,109850,228,149
337,240,624,2480,2244,153,488,1371,1204,130416,110185,240,153
338,246,589,2469,2279,173,486,1391,1222,130759,110498,246,173
339,219,614,2503,2262,147,469,1409,1270,131154,110820,219,147
340,224,646,2533,2251,136,467,1329,1149,131576,111151,224,136
341,233,619,2472,2218,147,452,1389,1251,131962,111456,233,147
342,243,621,2530,2269,162,455,1382,1253,132340,111749,243,162
343,227,650,2517,2276,131,477,1409,1261,132763,112095,227,131
344,247,613,2498,2247,127,474,1392,1232,133129,112442,247,127
345,236,620,2433,2178,134,445,1396,1286,133513,112753,236,134
346,244,620,2447,2234,151,477,1415,1277,133889,113079,244,151
347,233,622,2424,2185,150,466,1455,1343,134278,113395,233,150
348,254,604,2456,2228,145,459,1402,1270,134628,113709,254,145
349,237,623,2440,2177,136,455,1419,1303,135014,114028,237,136
350,227,616,2441,2229,145,429,1344,1227,135403,114312,227,145
351,238,582,2421,2215,139,448,1412,1300,135747,114621,238,139
352,253,604,2370,2136,133,426,1393,1276,136098,114914,253,133
353,205,626,2465,2232,145,493,1447,1259,136519,115262,205,145
354,221,620,2480,2273,129,492,1438,1247,136918,115625,221,129
355,218,635,2600,2339,154,487,1431,1282,137335,115958,218,154
356,207,625,2452,2221,145,474,1441,1284,137753,116287,207,145
357,219,610,2513,2302,140,460,1365,1238,138144,116607,219,140
358,233,619,2465,2264,122,457,1434,1318,138530,116942,233,122
359,247,619,2505,2289,131,444,1357,1232,138902,117255,247,131
360,230,605,2547,2311,137,453,1382,1258,139277,117571,230,137
361,232,613,2499,2262,142,440,1331,1218,139658,117869,232,142
362,237,601,2493,2263,162,455,1377,1224,140022,118162,237,162
363,232,615,2506,2275,125,468,1390,1247,140405,118505,232,125
364,219,617,2442,2207,130,428,1355,1239,140803,118803,219,130
365,219,604,2409,2141,146,511,1436,1268,141188,119168,219,146
366,229,627,2478,2231,146,460,1389,1275,141586,119482,229,146
367,243,612,2429,2168,133,453,1375,1246,141955,119802,243,133
368,206,611,2491,2306,134,438,1353,1261,142360,120106,206,134
369,249,618,2418,2213,131,480,1421,1264,142729,120455,249,131
370,231,613,2470,2193,137,463,1449,1316,143111,120781,231,137
371,232,631,2536,2278,132,463,1440,1281,143510,121112,232,132
372,257,671,2533,2231,160,464,1351,1183,143924,121416,257,160
373,239,607,2457,2233,121,462,1409,1274,144292,121757,239,121
374,227,639,2450,2183,152,453,1387,1211,144704,122058,227,152
375,252,621,2440,2225,146,442,1344,1206,145073,122354,252,146
376,224,615,2435,2223,129,462,1420,1281,145464,122687,224,129
377,229,644,2536,2303,131,400,1334,1270,145879,122956,229,131
378,208,604,2448,2220,148,448,1365,1254,146275,123256,208,148
379,214,608,2518,2310,138,461,1414,1285,146669,123579,214,138
380,222,625,2429,2212,129,442,1359,1180,147072,123892,222,129
381,235,623,2509,2277,136,478,1412,1262,147460,124234,235,136
382,240,609,2483,2262,144,475,1476,1331,147829,124565,240,144
383,249,613,2406,2183,153,464,1335,1255,148193,124876,249,153
384,235,615,2489,2239,148,465,1435,1277,148573,125193,235,148
385,236,624,2489,2287,133,475,1392,1231,148961,125535,236,133
386,238,610,2447,2244,139,463,1392,1241,149333,125859,238,139
387,226,586,2461,2281,152,437,1402,1285,149693,126144,226,152
388,212,568,2485,2313,144,464,1409,1270,150049,126464,212,144
389,207,620,2446,2209,136,413,1364,1256,150462,126741,207,136
390,261,565,2364,2151,131,477,1421,1274,150766,127087,261,131
391,222,661,2529,2217,129,450,1353,1217,151205,127408,222,129
392,238,634,2399,2178,128,443,1393,1263,151601,127723,238,128
393,221,563,2422,2216,141,446,1446,1303,151943,128028,221,141
394,227,603,2478,2228,134,437,1361,1224,152319,128331,227,134
395,256,601,2530,2301,143,526,1491,1281,152664,128714,256,143
396,209,603,2460,2234,136,462,1384,1262,153058,129040,209,136
397,220,595,2399,2200,134,488,1423,1264,153433,129394,220,134
398,257,574,2434,2233,122,431,1336,1231,153750,129703,257,122
399,240,613,2419,2171,125,424,1385,1301,154123,130002,240,125
400,212,589,2408,2182,135,499,1390,1210,154500,130366,212,135
401,249,638,2465,2177,146,448,1335,1188,154889,130668,249,146
402,235,620,2454,2215,142,442,1356,1226,155274,130968,235,142
403,217,591,2388,2185,121,425,1358,1237,155648,131272,217,121
404,229,593,2444,2213,136,465,1397,1240,156012,131601,229,136
405,218,597,2477,2249,137,494,1437,1278,156391,131958,218,137
406,236,584,2418,2203,152,506,1521,1335,156739,132312,236,152
407,216,597,2485,2259,144,498,1422,1243,157120,132666,216,144
408,235,608,2451,2212,160,462,1393,1269,157493,132968,235,160
409,225,609,2502,2279,147,462,1432,1321,157877,133283,225,147
410,227,594,2383,2171,165,425,1394,1269,158244,133543,227,165
411,235,636,2414,2158,152,495,1425,1243,158645,133886,235,152
412,226,639,2438,2166,154,480,1379,1203,159058,134212,226,154
413,274,642,2479,2217,144,459,1408,1273,159426,134527,274,144
414,252,614,2496,2272,108,468,1409,1299,159788,134887,252,108
415,231,606,2493,2272,161,425,1379,1282,160163,135151,231,161
416,224,629,2495,2238,158,466,1436,1275,160568,135459,224,158
417,245,611,2478,2225,127,508,1488,1294,160934,135840,245,127
418,229,635,2494,2275,145,456,1409,1313,161340,136151,229,145
419,214,611,2519,2301,154,469,1434,1282,161737,136466,214,154
420,233,628,2459,2200,134,447,1337,1230,162132,136779,233,134
421,245,655,2518,2227,141,456,1374,1250,162542,137094,245,141
422,207,635,2469,2236,135,435,1437,1284,162970,137394,207,135
423,239,609,2467,2285,143,483,1415,1225,163340,137734,239,143
424,232,609,2404,2226,127,490,1411,1249,163717,138097,232,127
425,244,566,2484,2317,132,488,1442,1284,164039,138453,244,132
426,239,604,2467,2252,159,443,1411,1313,164404,138737,239,159
427,220,609,2502,2221,141,458,1391,1259,164793,139054,220,141
428,221,629,2497,2254,147,492,1452,1289,165201,139399,221,147
429,201,599,2484,2279,144,468,1420,1284,165599,139723,201,144
430,241,618,2394,2167,123,475,1380,1242,165976,140075,241,123
431,238,633,2548,2308,136,459,1409,1272,166371,140398,238,136
